Date,profundidad_0.0,profundidad_-1.0,profundidad_-2.0,profundidad_-0.5,profundidad_-1.5,profundidad_-3.0,profundidad_-4.0,profundidad_-5.0
2020-09-24,2.15,2.39,2.83,,,3.4,3.76,
2020-09-30,3.56,3.42,3.81,,,4.08,4.74,
2020-10-08,1.42,1.38,1.65,,,2.11,2.91,
2020-10-14,3.0,3.04,3.27,,,3.43,4.01,
2020-10-22,1.79,1.99,2.51,,,3.36,6.02,
2020-10-29,1.96,2.17,2.02,,,1.98,1.98,
2020-11-04,3.79,3.88,3.88,,,3.91,4.02,
2020-11-12,3.58,3.66,4.07,,,4.69,5.82,
2020-11-18,1.17,1.13,1.16,,,1.61,2.64,
2020-11-25,1.12,1.19,1.19,,,1.21,1.22,
2020-12-03,1.84,1.81,1.82,,,1.82,1.75,
2020-12-10,0.65,0.64,0.63,,,0.63,0.68,
2020-12-15,0.85,0.86,0.84,,,0.86,0.94,
2020-12-21,0.85,0.85,0.92,,,0.94,0.93,
2020-12-29,0.8,0.78,0.8,,,0.79,0.78,
2021-01-05,0.73,0.73,0.74,,,0.72,0.76,
2021-01-13,2.15,1.81,1.68,,,1.63,1.43,
2021-01-20,0.81,0.8,0.79,,,0.8,1.01,
2021-01-27,1.12,1.51,1.58,,,1.44,1.06,
2021-02-03,1.65,1.79,1.54,,,1.46,1.6,
2021-02-12,0.96,0.97,1.04,,,1.03,1.4,
2021-02-17,1.19,1.19,1.15,,,1.14,1.23,
2021-02-24,6.85,6.85,7.19,,,7.14,7.21,
2021-03-05,2.89,2.91,2.9,,,2.94,3.41,
2021-03-10,1.71,1.62,1.49,,,1.26,1.29,
2021-03-15,0.91,0.9,1.07,,,1.22,1.39,
2021-03-24,1.05,1.09,1.17,,,1.06,1.07,
2021-04-06,0.73,0.73,0.73,,,0.75,0.84,
2021-04-13,1.95,1.97,1.95,,,2.0,2.09,
2021-04-20,0.71,0.73,0.79,,,0.86,0.96,
2021-04-27,2.05,2.13,2.18,,,1.91,1.77,
2021-05-06,0.77,0.89,0.87,,,0.83,0.94,
2021-05-13,1.46,1.59,1.75,,,1.72,1.9,
2021-05-20,2.11,2.11,2.13,,,2.18,2.46,
2021-05-25,1.92,1.83,1.85,,,2.11,2.28,
2021-06-02,0.58,0.6,0.61,,,0.63,0.71,
2021-06-08,0.99,0.98,0.83,,,0.89,1.63,
2021-06-14,1.29,1.44,1.67,,,1.87,1.93,
2021-06-22,1.77,1.8,1.79,,,1.78,1.82,
2021-07-01,0.99,0.99,1.04,,,1.09,1.15,
2021-07-06,0.85,0.8,0.81,,,0.82,0.95,
2021-07-14,0.88,0.82,0.81,,,0.82,1.0,
2021-07-20,0.78,0.82,0.86,,,0.88,1.57,
2021-07-27,2.69,2.68,2.8,,,3.06,3.28,
2021-08-03,4.28,4.36,4.61,,,5.3,6.31,
2021-08-09,8.29,8.82,8.11,,,8.69,10.57,
2021-08-13,3.2,3.17,3.27,,,3.52,4.38,
2021-08-16,1.55,1.33,1.41,,,1.8,3.4,
2021-08-19,6.97,6.89,7.0,,,7.04,8.2,
2021-08-24,7.77,8.22,8.7,,,9.73,10.29,
2021-08-26,3.96,3.99,4.09,,,4.14,4.23,
2021-08-30,1.82,2.2,3.07,,,3.67,5.45,
2021-09-09,,2.19,2.19,,,,,
2021-09-13,3.98,4.69,4.88,,,5.19,6.73,
2021-09-20,6.54,6.66,7.18,,,8.26,11.63,
2021-09-30,4.31,4.56,4.93,,,5.5,11.34,
2021-10-07,1.94,2.08,2.48,,,3.41,5.58,
2021-10-11,5.21,5.4,5.74,,,6.15,10.0,
2021-10-18,1.68,2.39,2.76,,,3.15,4.38,
2021-10-28,2.33,2.36,2.46,,,4.75,6.98,
2021-11-04,5.94,5.86,5.79,,,6.14,6.67,
2021-11-11,2.12,2.32,3.14,,,4.15,4.38,
2021-11-18,2.48,2.41,2.41,,,2.53,2.69,
2021-11-25,4.02,4.05,4.13,,,4.27,4.48,
2021-12-01,1.64,1.73,1.8,,,2.03,2.79,
2021-12-10,1.91,2.05,2.1,,,2.33,2.63,
2021-12-15,1.25,1.27,1.29,,,1.39,1.63,
2021-12-21,2.98,2.99,3.08,,,3.25,3.63,
2021-12-28,3.81,3.68,3.7,,,3.66,4.19,
2022-01-04,1.62,1.67,1.73,,,1.84,1.95,
2022-01-12,1.23,0.9,0.6,,,0.98,1.48,
2022-01-19,1.58,1.35,1.42,,,1.51,1.82,
2022-01-27,2.06,2.07,2.1,,,2.18,2.4,
2022-02-02,1.79,1.74,1.74,,,1.79,2.24,
2022-02-10,1.85,1.76,1.87,,,2.02,2.75,
2022-02-16,1.7,2.41,2.44,,,3.05,4.69,
2022-02-24,2.75,2.82,3.12,,,3.73,4.62,
2022-03-02,2.64,2.76,3.17,,,3.54,4.27,
2022-03-11,1.32,1.35,1.52,,,1.88,3.18,
2022-03-24,19.83,19.1,19.37,,,21.83,23.58,
2022-03-28,7.09,7.13,7.07,,,7.37,10.57,
2022-04-06,6.89,5.35,5.88,,,6.21,6.56,
2022-04-11,10.93,11.09,11.07,,,11.14,11.88,
2022-04-19,2.04,2.28,2.6,,,3.25,6.04,
2022-04-22,2.4,2.47,2.68,,,2.86,,
2022-04-27,2.86,2.94,3.41,,,4.65,6.26,
2022-05-06,1.74,1.77,1.82,,,3.58,6.67,
2022-05-13,2.78,2.54,2.47,,,3.09,5.46,
2022-05-18,1.14,1.33,1.77,,,3.39,5.94,
2022-05-26,1.84,2.07,2.96,,,3.74,4.46,
2022-06-02,0.97,1.0,1.08,,,1.22,1.62,1.96
2022-06-10,2.35,2.6,2.96,,,4.16,4.64,
2022-06-17,3.65,3.64,3.71,,,4.17,5.18,
2022-06-24,3.35,3.47,3.83,,,4.38,4.97,
2022-06-30,3.1,3.87,3.69,,,4.57,5.1,
2022-07-06,5.02,5.06,5.03,,,5.34,6.01,
2022-07-14,1.74,1.77,2.04,,,2.94,3.62,
2022-07-20,1.51,1.78,2.17,,,2.65,3.3,
2022-07-28,1.82,3.09,3.26,,,3.52,4.54,
2022-08-03,2.02,2.39,2.86,,,3.33,4.9,
2022-08-11,14.58,15.21,15.98,,,16.6,19.59,
2022-08-17,5.85,6.08,6.0,,,5.99,6.26,
2022-08-24,2.78,3.37,3.73,,,5.4,8.95,
2022-09-01,6.26,6.36,6.5,,,7.58,9.53,
2022-09-07,4.24,5.71,6.03,,,6.62,9.15,
2022-09-15,3.77,3.98,4.5,,,6.3,8.35,
2022-09-21,6.27,6.17,6.16,,,7.02,7.47,
2022-09-27,3.55,3.55,4.81,,,12.0,15.05,
2022-09-29,6.18,6.34,6.49,,,6.65,6.88,
2022-10-05,5.61,5.67,5.81,,,6.15,7.02,
2022-10-11,2.73,2.8,3.07,,,8.04,13.88,
2022-10-18,2.69,2.76,3.01,,,3.48,4.57,
2022-10-26,3.63,3.79,4.41,,,5.54,7.15,
2022-11-02,1.41,1.73,2.28,,,4.52,7.12,
2022-11-09,1.86,1.75,2.63,,,4.57,7.12,
2022-11-17,2.62,2.54,2.32,,,4.07,5.83,
2022-11-24,1.77,1.63,1.58,,,1.96,4.63,
2022-12-01,2.07,1.93,2.08,,,3.44,2.85,
2022-12-07,1.37,2.66,2.51,,,2.49,5.3,
2022-12-16,1.4,1.37,1.78,,,2.34,2.58,
2022-12-20,1.6,2.01,2.08,,,2.57,2.71,
2022-12-27,1.36,1.33,1.53,,,1.87,2.24,
2023-01-03,1.46,1.31,1.51,,,1.78,2.33,
2023-01-10,1.6,1.82,2.07,,,2.36,3.05,
2023-01-20,2.43,2.43,2.43,,,3.3,3.49,
2023-01-25,2.54,2.57,2.63,,,2.73,2.89,
2023-02-01,1.69,1.71,1.83,,,1.96,2.2,
2023-02-08,4.4,4.35,4.31,,,4.58,5.11,
2023-02-14,4.76,4.88,4.85,,,5.34,5.74,
2023-02-23,1.81,1.93,2.03,,,3.1,5.29,
2023-03-01,0.88,1.03,1.32,,,1.61,1.87,
2023-03-08,1.5,1.51,1.51,,,1.86,4.23,
2023-03-16,1.45,1.47,1.68,,,3.49,6.18,
2023-03-22,3.51,3.5,3.6,,,4.67,6.71,
2023-03-29,3.68,3.72,3.73,,,3.88,4.58,
2023-04-04,3.95,4.0,4.04,,,4.25,4.4,
2023-04-11,2.51,2.52,2.63,,,3.03,4.04,
2023-04-20,0.52,0.73,1.27,,,1.63,2.78,
2023-04-27,3.56,3.91,4.41,,,4.87,5.51,
2023-05-05,0.67,0.87,1.95,,,2.68,4.4,
2023-05-11,6.59,6.67,6.78,,,7.45,8.06,
2023-05-18,4.0,4.1,4.73,,,6.37,7.59,
2023-05-25,0.78,0.92,1.4,,,2.13,5.66,
2023-05-31,1.89,1.06,2.35,,,6.07,8.7,
2023-06-05,2.19,2.13,2.65,,,5.53,7.57,
2023-06-13,0.99,1.03,1.12,,,1.94,6.25,
2023-06-21,3.01,2.79,2.63,,,3.85,5.61,
2023-06-28,3.4,3.4,3.46,,,3.95,5.74,
2023-07-05,2.17,2.2,2.46,,,3.02,4.36,
2023-07-12,1.93,1.72,2.06,,,4.7,6.33,
2023-07-19,1.25,1.34,1.92,,,3.52,5.3,
2023-07-26,2.34,2.31,2.41,,,2.64,3.12,
2023-08-01,3.64,3.69,3.79,,,4.69,8.24,
2023-08-10,0.45,0.48,0.89,,,4.05,6.58,
2023-08-17,2.22,2.17,4.01,,,3.01,5.56,
2023-08-24,1.97,1.94,2.48,,,3.85,6.35,
