Date,profundidad_0.0,profundidad_-1.0,profundidad_-2.0,profundidad_-0.5,profundidad_-1.5,profundidad_-3.0,profundidad_-4.0,profundidad_-5.0
2020-01-23,161.65,96.71,41.74,,,16.47,6.7,
2020-01-29,206.14,343.5,136.25,,,54.74,21.99,
2020-02-04,169.17,166.25,207.78,,,206.86,166.22,
2020-02-11,248.75,573.14,439.18,,,232.77,,
2020-02-20,619.11,455.77,293.49,,,,98.06,
2020-02-25,571.61,248.4,127.78,,,102.15,,
2020-03-05,171.17,154.39,145.55,,,119.09,,
2020-03-11,1796.85,1041.04,407.43,,,164.55,77.78,
2020-03-17,75.01,46.4,17.49,,,7.62,3.55,
2020-03-27,36.62,9.51,1.78,,,1.19,1.12,
2020-04-01,418.33,165.25,55.85,,,19.42,9.76,
2020-04-07,599.22,238.24,120.67,,,73.45,42.02,
2020-04-14,152.01,98.2,43.82,,,21.13,,
2020-04-21,1.49,1.48,1.48,,,1.47,1.47,
2020-05-13,196.47,144.64,130.39,,,127.55,108.75,
2020-05-20,995.23,800.73,509.81,,,348.12,265.78,
2020-06-01,175.72,213.32,227.41,,,225.13,288.33,
2020-06-15,1510.27,1017.36,683.67,,,402.84,367.7,
2020-06-26,338.71,303.83,195.59,,,134.81,95.77,
2020-07-02,317.38,300.23,304.19,,,310.39,320.3,
2020-07-07,318.08,290.21,303.65,,,370.28,307.48,
2020-07-17,259.17,220.41,222.78,,,280.55,337.29,
2020-07-23,404.73,389.47,336.64,,,307.44,242.55,
2020-07-28,285.48,288.83,301.07,,,296.39,323.32,
2020-08-04,208.68,226.89,299.55,,,507.73,411.37,
2020-08-13,319.7,393.99,466.85,,,527.07,530.98,
2020-08-19,286.26,256.9,244.24,,,219.91,237.02,
2020-08-26,1097.75,1389.54,1045.23,,,746.77,515.19,
2020-09-03,266.24,233.05,216.18,,,206.94,192.64,
2020-09-10,1393.11,1335.25,849.93,,,548.76,372.93,
2020-09-16,1603.92,1265.28,866.53,,,602.47,354.62,
2020-09-24,1309.25,790.56,682.4,,,551.6,347.6,
2020-09-30,934.15,724.16,456.93,,,301.28,148.8,
2020-10-08,350.38,399.57,703.23,,,515.34,243.5,
2020-10-14,221.27,233.11,273.89,,,287.96,218.39,
2020-10-22,193.84,185.27,139.52,,,103.25,71.77,
2020-10-29,795.77,1124.9,657.39,,,360.85,215.5,
2020-11-04,687.72,1065.65,385.58,,,186.71,161.84,
2020-11-12,312.3,323.65,399.51,,,345.11,215.54,
2020-11-18,522.83,648.72,418.87,,,214.63,140.05,
2020-11-25,217.77,186.31,195.67,,,271.94,322.48,
2020-12-03,134.2,142.5,153.15,,,149.88,168.22,
2020-12-10,250.58,192.64,182.91,,,149.14,111.41,
