Date,profundidad_0.0,profundidad_-1.0,profundidad_-2.0,profundidad_-3.0,profundidad_-4.0,profundidad_-0.5,profundidad_-1.5,profundidad_-5.0
2022-11-17,196.26,239.99,298.43,356.59,341.24,,,
2022-11-24,179.37,201.73,267.37,313.5,344.89,,,
2022-12-01,305.39,420.91,540.07,567.8,543.87,,,
2022-12-07,138.08,141.46,169.42,220.54,257.64,,,
2022-12-16,186.85,226.23,284.59,301.04,311.55,,,
2022-12-20,231.71,274.05,379.71,427.68,379.91,,,
2022-12-27,670.69,175.31,189.98,202.8,213.9,,,
2023-01-03,144.55,161.87,199.55,235.64,268.01,,,
2023-01-10,122.74,136.17,179.05,223.3,181.74,,,
2023-01-20,157.39,167.36,196.15,218.94,228.0,,,
2023-01-25,69.09,66.74,64.68,71.06,76.96,,,
2023-02-01,379.39,294.09,41.35,114.91,39.86,,,
2023-02-08,55.69,59.32,65.32,77.37,84.14,,,
2023-02-14,46.57,49.92,62.04,69.03,60.79,,,
2023-02-23,140.56,130.87,132.41,140.31,145.26,,,
2023-03-01,487.79,205.49,82.05,97.26,116.27,,,
2023-03-08,56.43,57.37,51.37,52.45,57.61,,,
2023-03-16,637.69,483.52,175.31,68.7,48.13,,,
2023-03-22,85.12,81.97,93.79,124.14,142.87,,,
2023-03-29,1005.86,799.32,480.63,437.91,231.0,,,
2023-04-04,518.67,31.57,26.02,31.84,31.48,,,
2023-04-11,1154.02,548.54,181.12,202.87,194.68,,,
2023-04-20,126.38,148.49,176.49,220.55,234.89,,,
2023-04-27,1861.08,1849.67,1001.47,110.41,110.3,,,
2023-05-05,171.17,160.96,190.71,222.4,243.85,,,
2023-05-11,1278.53,1309.69,225.97,180.29,124.17,,,
2023-05-18,535.66,391.36,510.92,503.83,492.6,,,
2023-05-25,58.9,72.53,73.82,79.5,102.25,,,
2023-05-31,94.86,77.26,78.14,89.5,106.26,,,
2023-06-05,116.41,135.66,180.74,233.32,191.22,,,
2023-06-13,122.25,144.68,181.85,221.92,234.41,,,
2023-06-21,161.78,209.24,307.89,360.91,329.32,,,
2023-06-28,168.64,183.74,212.46,242.46,251.73,,,
2023-07-05,137.55,148.49,182.85,173.61,250.74,,,
2023-07-12,156.83,173.55,203.71,248.1,302.87,,,
2023-07-19,1592.47,161.42,206.94,257.35,308.66,,,
2023-07-26,204.54,840.33,244.02,256.32,264.11,,,
2023-08-01,143.17,155.52,212.27,264.65,309.74,,,
2023-08-10,248.57,262.58,278.71,281.34,299.04,,,260.68
2023-08-17,168.8,211.26,237.21,243.64,263.08,,,276.47
2023-08-24,3426.38,2198.99,381.28,385.07,412.08,,,1012.82
