Date,profundidad_0.0,profundidad_-1.0,profundidad_-2.0,profundidad_-3.0,profundidad_-4.0,profundidad_-0.5,profundidad_-1.5,profundidad_-5.0
2021-12-28,0.12,0.12,0.12,0.12,0.12,,,
2022-01-04,0.12,0.12,0.12,0.12,0.12,,,
2022-01-12,0.12,0.12,0.12,0.12,0.12,,,
2022-01-19,0.12,0.12,0.12,0.12,0.12,,,
2022-01-27,82.45,75.18,60.89,43.89,19.51,,,
2022-02-02,745.16,491.23,396.63,281.14,211.13,,,
2022-02-10,0.12,0.12,0.12,0.12,0.12,,,
2022-02-16,0.12,0.12,0.12,0.12,0.12,,,
2022-02-24,0.12,0.12,0.12,0.12,0.12,,,
2022-03-02,0.12,0.12,0.12,0.12,0.12,,,
2022-03-11,0.12,42.16,103.71,122.11,78.53,,,
2022-03-24,0.12,0.12,0.12,0.12,0.12,,,
2022-03-28,0.12,0.12,0.12,0.12,0.12,,,
2022-04-06,0.27,0.16,0.12,0.12,0.12,,,
2022-04-11,180.32,75.94,34.71,15.11,3.72,,,
2022-04-19,724.78,728.46,496.82,329.61,211.35,,,
2022-04-22,0.12,0.12,0.12,0.12,0.12,,,
2022-04-27,0.12,0.12,0.12,0.12,0.12,,,
2022-05-06,100.53,65.27,94.94,309.2,182.63,,,
2022-05-13,1068.73,832.45,474.52,254.07,165.69,,,
2022-05-18,142.32,129.72,121.0,137.34,122.75,,,
2022-05-26,1010.15,765.72,425.1,219.48,217.3,,,161.59
2022-06-02,755.77,724.22,661.92,539.27,364.14,,,
2022-06-10,143.05,134.37,164.13,242.05,222.94,,,
2022-06-17,459.14,548.69,570.68,516.91,401.52,,,
2022-06-24,279.91,240.44,206.92,176.99,122.31,,,
2022-06-30,902.1,869.81,640.93,444.43,289.44,,,
2022-07-06,65.28,214.31,178.1,136.16,87.61,,,
2022-07-14,148.63,129.93,146.58,174.4,207.64,,,
2022-07-20,1319.4,545.71,339.98,118.55,93.46,,,
2022-07-28,702.9,574.0,452.96,318.78,179.21,,,
2022-08-03,110.61,93.09,95.78,96.55,74.44,,,
2022-08-11,216.32,157.95,161.71,125.64,108.61,,,
2022-08-17,256.04,147.57,80.64,45.57,27.41,,,
2022-08-24,1031.01,321.78,308.45,308.35,232.45,,,
2022-09-01,104.15,110.51,137.84,209.61,215.44,,,
2022-09-07,497.3,287.71,42.23,40.01,37.19,,,
2022-09-15,53.32,77.81,29.83,28.9,19.12,,,
2022-09-21,0.12,0.12,0.13,0.12,0.12,,,
2022-09-27,27.02,26.95,26.3,44.07,28.94,,,
2022-09-29,0.12,5.6,0.13,0.12,0.12,,,
2022-10-05,0.12,0.12,0.12,0.12,0.12,,,
2022-10-11,0.12,0.12,0.12,0.12,0.12,,,
2022-10-18,0.12,0.12,0.12,0.12,0.12,,,
2022-10-26,0.12,0.12,0.12,0.12,0.12,,,
2022-11-02,0.12,0.12,0.12,0.12,0.12,,,
2022-11-09,0.12,0.12,0.12,0.12,0.22,,,
2022-11-17,0.12,0.12,0.12,0.12,0.12,,,
2022-11-24,99.28,240.4,231.96,149.85,82.48,,,
2022-12-01,172.89,120.99,101.09,78.0,48.33,,,
2022-12-07,0.2,16.12,31.19,62.19,73.42,,,
2022-12-16,384.25,151.42,1.82,0.12,0.12,,,
2022-12-20,0.12,0.12,0.12,0.12,0.12,,,
2022-12-27,279.82,263.9,100.91,18.06,29.42,,,
2023-01-03,0.12,0.12,0.12,0.12,0.12,,,
2023-01-10,0.12,0.12,0.12,0.12,0.12,,,
2023-01-20,602.26,499.74,232.99,137.14,87.37,,,
2023-01-25,220.44,204.47,342.56,323.62,282.35,,,
2023-02-01,491.59,173.77,583.4,402.8,336.97,,,
2023-02-08,158.72,148.17,110.08,43.26,84.28,,,
2023-02-14,202.19,205.71,154.0,141.6,115.89,,,
2023-02-23,52.76,113.42,214.75,247.85,154.4,,,
2023-03-01,1182.39,458.5,144.63,0.13,0.12,,,
2023-03-08,87.35,93.87,192.35,339.2,294.26,,,
2023-03-16,6.65,0.36,0.64,7.01,9.92,,,
2023-03-22,144.67,167.79,166.09,144.01,123.36,,,
2023-03-29,1125.11,830.59,758.39,612.34,482.29,,,
2023-04-04,646.9,555.58,437.03,410.94,362.47,,,
2023-04-11,400.25,130.67,81.52,82.6,92.59,,,
2023-04-20,0.12,0.12,0.12,0.12,0.12,,,
2023-04-27,842.77,645.64,96.25,200.43,0.77,,,
2023-05-05,65.61,128.44,153.43,150.8,131.98,,,
2023-05-11,808.37,612.54,414.6,279.82,190.89,,,
2023-05-18,285.73,205.13,137.15,85.56,53.15,,,
2023-05-25,130.74,124.76,145.37,167.96,165.11,,,
2023-05-31,130.07,127.84,161.72,186.1,184.07,,,
2023-06-05,155.08,137.25,142.87,178.16,135.27,,,
2023-06-13,161.35,150.93,158.73,164.28,142.27,,,
2023-06-21,144.39,134.26,134.44,123.71,86.97,,,
2023-06-28,185.23,160.27,151.98,140.17,115.46,,,
2023-07-05,171.19,149.95,153.68,184.91,197.15,,,
2023-07-12,186.44,166.19,162.81,150.67,120.4,,,
2023-07-19,905.46,736.17,631.91,446.86,298.86,,,
2023-07-26,340.78,483.42,258.29,209.9,133.97,,,
2023-08-01,87.28,79.29,100.24,155.79,174.94,,,
2023-08-10,571.77,472.21,334.83,188.07,98.57,,,56.89
2023-08-17,133.92,148.35,97.29,74.8,43.42,,,19.92
2023-08-24,638.45,610.45,324.99,163.72,83.4,,,26.08
