Date,profundidad_0.0,profundidad_-1.0,profundidad_-2.0,profundidad_-3.0,profundidad_-4.0,profundidad_-0.5,profundidad_-1.5,profundidad_-5.0
2017-10-25,4.44,5.06,5.13,5.01,5.11,,,
2017-11-03,5.86,6.54,6.97,6.83,6.93,,,
2017-11-08,3.71,5.98,6.56,6.46,6.43,,,
2017-11-15,3.24,4.6,5.2,5.19,5.2,,,
2017-11-22,2.52,3.14,3.5,3.79,3.81,,,
2017-11-28,2.6,3.15,3.39,3.27,3.27,,,
2017-12-05,1.64,1.97,2.35,2.55,2.75,,,
2017-12-13,1.27,1.5,2.14,2.4,2.66,,,
2017-12-18,1.22,1.56,2.0,2.05,2.13,,,
2017-12-26,1.36,1.48,1.86,1.99,1.94,,,
2018-01-02,3.9,5.46,7.8,8.18,8.25,,,
2018-01-09,1.56,2.13,3.46,4.09,3.98,,,
2018-01-17,1.77,2.45,3.62,4.09,4.81,,,
2018-01-24,1.36,1.71,2.44,3.02,3.74,,,
2018-01-31,3.52,4.69,5.46,5.89,6.81,,,
2018-02-12,4.67,6.19,7.98,8.58,8.3,,,
2018-02-20,1.43,1.56,2.35,3.53,5.15,,,
2018-02-27,4.21,4.56,4.66,4.76,5.12,,,
2018-03-07,1.8,2.64,3.73,4.33,4.64,,,
2018-03-08,2.54,3.22,4.53,7.03,10.48,,,
2018-03-13,2.88,3.41,4.23,5.1,4.42,,,
2018-03-26,1.06,1.32,1.75,2.1,2.4,,,
2018-04-05,0.49,0.88,1.19,1.51,1.65,,,
2018-04-17,0.56,0.72,0.86,0.98,1.12,,,
2018-04-27,0.71,0.91,1.2,1.29,1.26,,,
2018-05-02,0.51,0.63,0.8,0.93,1.25,,,
2018-05-11,1.31,1.53,1.56,1.64,1.92,,,
2018-05-16,0.56,0.63,0.72,0.91,1.08,,,
2018-05-22,0.4,0.41,0.47,0.53,0.61,,,
2018-05-30,0.56,0.62,0.74,0.75,0.73,,,
2018-06-08,0.54,0.59,0.66,0.7,1.75,,,
2018-06-12,0.59,0.97,1.37,1.87,1.9,,,
2018-06-20,0.65,0.77,0.96,1.0,0.92,,,
2018-06-26,1.33,1.61,1.95,1.8,1.78,,,
2018-07-04,1.42,1.45,1.43,1.43,1.32,,,
2018-07-10,1.9,2.03,2.07,2.13,2.49,,,
2018-07-19,1.36,1.72,1.9,1.97,1.92,,,
2018-07-24,1.14,1.53,1.81,1.96,1.93,,,
2018-08-03,1.53,1.7,1.98,2.02,1.72,,,
2018-08-09,1.07,1.18,1.25,1.2,1.31,,,
2018-08-14,0.35,0.82,1.05,1.22,1.3,,,
2018-08-23,1.02,1.25,1.34,1.41,1.37,,,
2018-08-29,0.69,0.92,1.53,1.46,1.61,,,
2018-09-04,0.75,1.05,1.52,2.09,2.15,,,
2018-09-13,0.81,1.78,2.21,2.22,1.47,,,
2018-09-20,1.3,1.78,2.07,1.77,1.27,,,
2018-09-25,1.47,1.64,1.87,1.97,2.18,,,
2018-10-03,1.06,1.26,1.38,1.39,1.4,,,
2018-10-10,0.53,0.64,0.76,1.11,1.56,,,
2018-10-17,0.36,0.37,0.47,0.61,0.7,,,
2018-10-24,0.56,0.69,0.77,0.71,0.83,,,
2018-10-31,0.79,1.05,1.29,1.46,2.01,,,
2018-11-07,0.83,1.01,1.13,1.25,1.35,,,
2018-11-21,1.83,1.86,1.79,1.36,0.7,,,
2018-11-28,1.39,1.61,1.77,2.0,2.41,,,
2018-12-04,0.9,0.99,1.19,1.38,1.68,,,
2018-12-11,1.09,1.31,1.59,1.81,2.09,,,
2018-12-19,0.86,0.99,1.11,1.21,1.53,,,
2018-12-26,0.16,0.12,0.14,0.16,0.18,,,
2019-01-03,1.31,1.33,1.31,1.32,1.67,,,
2019-01-09,0.31,0.36,0.38,0.43,0.51,,,
2019-01-17,0.17,0.24,0.28,0.35,0.39,,,
2019-01-25,0.21,0.22,0.24,0.25,0.27,,,
2019-02-06,0.16,0.16,0.18,0.21,0.24,,,
2019-02-12,0.24,0.26,0.32,0.45,0.42,,,
2019-02-20,0.13,0.14,0.14,0.17,0.2,,,
2019-02-26,0.19,0.2,0.2,0.22,0.22,,,
2019-03-05,0.22,0.24,0.28,0.31,0.33,,,
2019-03-12,0.15,0.2,0.27,0.31,0.32,,,
2019-03-28,0.28,0.31,0.32,0.4,0.5,,,
2019-04-02,0.1,0.1,0.13,0.15,0.23,,,
2019-04-15,0.19,0.31,0.39,0.34,0.37,,,
2019-04-24,1.05,1.23,1.63,2.16,4.35,,,
2019-04-30,0.41,0.48,0.62,0.71,0.75,,,
2019-05-08,0.35,0.63,0.86,1.21,1.51,,,
2019-05-15,0.87,0.98,1.2,1.38,1.41,,,
2019-05-21,1.5,1.52,1.59,1.65,1.71,,,
2019-05-29,3.24,3.79,4.02,4.25,4.73,,,
2019-06-04,3.68,4.09,4.0,4.03,4.96,,,
2019-06-18,1.19,1.54,2.18,2.72,2.44,,,
2019-06-25,1.5,1.82,2.13,2.28,2.44,,,
2019-07-04,1.65,2.22,2.77,3.08,3.18,,,
2019-07-11,0.85,1.1,1.43,1.66,1.72,,,
2019-07-19,0.71,0.81,0.96,1.05,1.05,,,
2019-07-26,1.49,1.85,2.01,2.13,2.24,,,
2019-07-30,1.02,1.45,2.04,2.96,3.21,,,
2019-08-06,1.06,1.32,1.63,1.8,2.49,,,
2019-08-14,1.39,2.42,4.54,4.92,5.77,,,
2019-08-22,2.24,3.2,4.39,5.07,8.56,,,
2019-08-29,3.41,5.71,7.89,9.54,9.44,,,
2019-09-04,0.95,1.83,3.06,3.97,4.53,,,
2019-09-10,4.66,5.19,5.47,5.76,7.33,,,
2019-09-17,13.88,10.67,6.82,10.99,12.34,,,16.04
2019-09-18,27.62,27.2,12.2,5.5,5.78,,,
2019-09-19,28.11,26.61,13.0,3.09,5.04,,,
2019-09-26,2.3,2.58,3.09,2.84,1.87,,,
2019-10-03,4.44,5.08,5.23,5.31,4.31,,,
2019-10-15,7.51,7.97,8.81,8.79,8.53,,,8.8
2019-10-16,5.7,6.13,6.16,6.3,6.82,,,
2019-10-25,14.85,14.54,14.32,14.02,14.18,,,
2019-11-04,21.7,22.95,23.13,23.02,22.89,,,
2019-11-07,23.32,23.11,23.04,22.72,21.71,,,
2019-11-14,12.17,13.24,14.13,14.01,14.43,,,
2019-11-21,9.41,9.66,9.15,9.07,9.95,,,
2019-11-27,0.19,4.1,7.17,10.94,9.9,,,9.39
2019-12-05,5.87,8.51,8.93,8.57,7.56,,,
2019-12-11,5.38,6.12,7.86,11.81,14.55,,,
2019-12-16,2.17,2.39,2.64,4.47,7.49,,,
2019-12-26,5.74,3.74,4.4,4.48,4.38,,,
2020-01-03,2.27,3.2,4.17,4.32,4.48,,,
2020-01-08,1.69,2.51,3.74,4.25,4.33,,,
2020-01-17,0.55,0.65,0.78,0.88,0.97,,,
2020-01-23,7.34,12.27,14.41,11.06,8.8,,,
2020-01-29,3.49,4.58,9.19,12.91,13.67,,,
2020-02-04,1.27,1.43,1.93,2.99,4.55,,,
2020-02-11,0.83,1.18,1.81,2.5,2.56,,,
2020-02-20,2.81,4.22,5.07,5.62,5.79,,,
2020-02-25,1.81,2.67,3.8,4.83,6.22,,,
2020-03-05,8.13,10.91,18.98,22.77,25.71,,,
2020-03-11,5.96,4.49,9.53,12.36,19.18,,,
2020-03-17,6.28,5.95,6.66,6.72,6.77,,,
2020-03-27,14.11,12.58,12.4,12.35,12.75,,,
2020-04-01,4.21,4.52,5.11,5.26,4.51,,,
2020-04-07,5.05,5.26,6.86,7.12,7.47,,,
2020-04-14,6.09,6.55,8.7,10.76,10.87,,,
2020-04-21,1.11,1.44,2.14,2.93,3.11,,,
2020-05-13,1.02,1.5,1.94,2.16,2.29,,,
2020-05-20,4.19,4.3,5.25,5.55,4.78,,,
2020-06-01,1.66,3.6,6.23,5.88,5.41,,,
2020-06-15,0.83,0.98,1.32,1.74,2.06,,,
2020-06-26,1.21,1.34,1.85,1.94,1.52,,,
2020-07-02,1.03,1.46,1.83,1.75,1.85,,,
2020-07-07,1.03,1.43,1.76,1.77,1.77,,,
2020-07-17,0.63,0.7,0.86,0.88,0.95,,,
2020-07-23,5.62,4.44,3.73,10.29,12.31,,,
2020-07-28,2.61,3.5,4.7,5.63,6.85,,,
2020-08-04,1.42,1.71,2.08,2.25,2.77,,,
2020-08-13,1.07,2.34,3.43,3.8,3.44,,,
2020-08-19,0.83,1.24,1.76,2.08,1.95,,,
2020-08-26,1.53,2.05,1.99,1.78,1.89,,,
2020-09-03,0.87,0.98,1.11,1.16,1.28,,,
2020-09-10,0.13,0.14,0.18,0.2,0.24,,,
2020-09-16,1.51,1.65,1.97,2.03,1.97,,,
2020-09-24,1.5,1.66,1.76,1.74,1.7,,,
2020-09-30,1.34,1.28,1.63,1.69,1.75,,,
2020-10-08,0.63,0.82,0.89,1.0,1.41,,,
2020-10-14,0.48,0.84,0.95,1.16,1.18,,,
2020-10-22,1.65,1.54,1.51,1.12,1.2,,,
2020-10-29,2.27,2.39,3.0,3.46,3.09,,,
2020-11-04,0.95,1.12,1.24,1.4,1.76,,,
2020-11-12,1.83,1.49,1.72,1.84,1.92,,,
2020-11-18,3.42,3.5,5.0,5.78,6.29,,,
2020-11-25,1.06,1.23,1.44,1.69,1.89,,,
2020-12-10,0.88,1.22,1.39,1.42,1.45,,,
2020-12-15,0.99,1.11,1.37,1.7,1.97,,,
2020-12-21,0.78,1.05,1.32,1.67,1.69,,,
2020-12-29,0.91,1.11,1.19,1.16,1.29,,,
2021-01-05,0.72,0.87,0.75,0.98,1.14,,,
2021-01-13,0.9,1.24,1.84,2.61,3.03,,,
2021-01-20,0.8,1.02,1.19,1.27,1.17,,,
2021-01-27,1.03,0.82,1.04,1.07,0.85,,,
2021-02-03,1.62,2.15,2.72,3.32,4.01,,,
2021-02-12,0.47,0.74,0.79,0.67,0.49,,,
2021-02-17,0.34,0.39,0.43,0.49,0.55,,,
2021-02-24,0.35,0.36,0.38,0.41,0.55,,,
2021-03-05,0.8,0.9,0.89,0.83,0.84,,,
2021-03-10,0.72,0.92,1.27,1.53,1.2,,,
2021-03-15,0.53,0.57,0.66,0.73,0.79,,,
2021-03-24,0.7,0.91,1.24,1.1,1.45,,,
2021-04-06,0.63,0.71,0.75,0.77,0.88,,,
2021-04-13,0.7,0.71,0.82,0.91,1.03,,,
2021-04-20,0.66,0.66,0.95,1.0,1.1,,,
2021-04-27,0.6,0.69,0.78,0.73,0.61,,,
2021-05-06,0.69,0.73,0.76,0.84,1.05,,,
2021-05-13,0.41,0.44,0.46,0.49,0.58,,,
2021-05-20,0.55,0.59,0.66,0.72,0.84,,,
2021-05-25,0.89,1.07,1.2,1.0,0.92,,,
2021-06-02,0.84,0.99,1.22,1.21,1.24,,,
2021-06-08,1.15,1.23,1.56,1.91,1.41,,,
2021-06-14,0.38,0.42,0.46,0.45,0.53,,,
2021-06-22,0.31,0.33,0.34,0.36,0.48,,,
2021-07-01,0.62,0.6,0.64,0.73,0.94,,,
2021-07-06,0.67,0.76,1.05,1.27,1.41,,,
2021-07-14,0.67,0.75,1.05,1.27,1.49,,,
2021-07-20,0.67,0.75,1.05,1.27,1.41,,,
2021-07-27,1.11,1.3,1.58,1.76,2.02,,,
2021-08-03,2.23,2.89,3.58,4.07,4.18,,,
2021-08-09,3.95,4.66,4.65,4.59,4.49,,,
2021-08-13,3.95,5.27,5.87,6.3,7.81,,,
2021-08-16,3.55,4.42,5.5,5.56,5.12,,,
2021-08-19,5.02,4.94,5.14,5.15,5.19,,,
2021-08-24,8.0,7.95,8.12,7.82,6.88,,,
2021-08-26,7.13,7.65,8.21,8.47,8.35,,,
2021-08-30,1.86,2.86,4.37,4.75,4.54,,,
2021-09-02,9.53,10.38,4.73,0.64,0.66,,,
2021-09-09,2.91,3.35,3.9,3.9,,,,
2021-09-13,4.06,4.27,4.65,4.81,4.62,,,
2021-09-20,4.33,5.25,6.09,6.25,6.69,,,
2021-09-30,3.99,5.4,7.11,8.02,11.5,,,
2021-10-07,5.11,6.6,7.94,9.81,10.56,,,
2021-10-11,4.08,5.21,6.14,6.12,7.88,,,
2021-10-18,1.51,2.21,2.85,3.11,2.97,,,2.96
2021-10-28,1.37,2.2,3.32,3.58,3.81,,,
2021-11-04,2.19,2.51,3.81,4.41,4.45,,,
2021-11-11,0.89,0.95,1.34,1.62,1.78,,,1.92
2021-11-18,5.21,6.1,6.52,6.77,7.08,,,7.08
2021-11-25,0.67,0.7,0.79,0.93,1.1,,,
2021-12-01,0.85,0.92,1.07,1.29,1.7,,,
2021-12-10,0.95,1.11,1.3,1.43,1.39,,,
2021-12-15,0.85,0.87,0.87,0.87,0.86,,,
2021-12-21,0.87,1.16,1.67,1.54,0.98,,,
2021-12-28,0.37,0.56,0.67,0.83,0.75,,,
2022-01-04,0.29,0.3,0.36,0.4,0.5,,,
2022-01-12,0.34,0.37,0.38,0.32,0.4,,,
2022-01-19,0.52,0.55,0.76,0.86,0.89,,,
2022-01-27,0.57,0.63,0.75,0.87,0.93,,,
2022-02-02,0.48,0.51,0.57,0.63,0.73,,,
2022-02-10,1.66,1.58,1.92,1.97,1.62,,,
2022-02-16,0.33,0.35,0.39,0.42,0.42,,,
2022-02-24,0.19,0.21,0.27,0.35,0.39,,,
2022-03-02,0.25,0.28,0.29,0.31,0.37,,,
2022-03-11,0.4,0.55,0.85,0.83,0.76,,,
2022-03-24,1.03,1.06,1.06,1.09,1.12,,,
2022-03-28,0.56,0.71,0.81,0.83,0.82,,,
2022-04-06,1.17,1.89,2.85,3.06,2.68,,,
2022-04-11,1.22,1.62,2.0,2.11,2.19,,,
2022-04-19,0.94,0.94,1.74,1.94,1.56,,,
2022-04-22,1.17,1.4,1.84,2.05,1.28,,,
2022-04-27,1.06,1.16,1.32,1.14,0.89,,,
2022-05-06,0.56,0.69,0.93,1.24,1.34,,,
2022-05-13,1.02,1.25,1.76,1.44,1.4,,,
2022-05-18,1.12,1.32,1.96,2.4,2.13,,,
2022-05-26,0.4,0.5,0.65,0.76,0.92,,,0.94
2022-06-02,0.53,0.56,0.65,0.78,0.87,,,
2022-06-10,0.39,0.43,0.48,0.52,0.63,,,
2022-06-17,0.47,0.51,0.57,0.66,0.75,,,
2022-06-24,0.38,0.46,0.53,0.5,0.49,,,
2022-06-30,0.62,0.57,0.72,0.79,0.86,,,
2022-07-06,0.69,0.79,0.93,0.97,0.94,,,
2022-07-14,0.44,0.55,0.7,0.84,0.96,,,
2022-07-20,0.28,0.68,1.13,1.14,0.93,,,
2022-07-28,0.64,0.81,1.16,1.32,1.5,,,
2022-08-03,1.39,1.93,2.65,3.14,3.4,,,
2022-08-11,0.76,0.82,0.91,1.04,1.09,,,
2022-08-17,0.79,0.91,0.93,0.93,0.97,,,
2022-08-24,0.4,0.41,0.65,0.86,1.13,,,
2022-09-01,0.71,0.72,0.83,0.87,0.89,,,
2022-09-07,0.72,1.07,1.67,1.76,1.45,,,
2022-09-15,1.47,1.89,2.22,2.41,1.92,,,
2022-09-21,1.29,1.34,1.37,1.39,1.38,,,
2022-09-27,1.89,2.54,3.12,2.1,1.22,,,
2022-09-29,1.9,2.81,3.65,3.41,3.34,,,
2022-10-05,2.31,2.34,2.41,2.46,2.38,,,
2022-10-11,2.58,4.43,4.86,2.56,1.96,,,
2022-10-18,0.81,0.95,1.2,1.32,1.27,,,
2022-10-26,2.42,3.5,4.22,4.21,4.06,,,
2022-11-02,1.05,1.23,1.68,2.03,2.06,,,
2022-11-09,1.66,3.14,5.83,6.32,5.56,,,
2022-11-17,0.95,1.29,1.85,2.43,2.49,,,
2022-11-24,0.84,1.18,1.51,1.99,2.2,,,
2022-12-01,1.78,2.71,3.63,4.08,4.03,,,
2022-12-07,0.75,0.85,1.07,1.37,1.68,,,
2022-12-16,0.86,1.24,1.81,2.11,2.22,,,
2022-12-20,1.41,1.88,2.67,3.17,2.87,,,
2022-12-27,1.13,1.28,1.52,1.73,1.84,,,
2023-01-03,0.9,1.06,1.52,1.98,2.3,,,
2023-01-10,0.9,1.0,1.44,2.08,1.72,,,
2023-01-20,0.98,1.18,1.58,1.87,2.0,,,
2023-01-25,0.49,0.48,0.48,0.47,0.53,,,
2023-02-01,0.23,0.22,0.25,0.26,0.3,,,
2023-02-08,0.44,0.47,0.53,0.57,0.66,,,
2023-02-14,0.38,0.43,0.49,0.53,0.54,,,
2023-02-23,0.43,0.44,0.51,0.63,0.73,,,
2023-03-01,0.31,0.39,0.46,0.61,0.82,,,
2023-03-08,0.35,0.38,0.39,0.41,0.47,,,
2023-03-16,0.18,0.2,0.23,0.29,0.35,,,
2023-03-22,0.45,0.49,0.64,0.91,1.07,,,
2023-03-29,0.26,0.28,0.27,0.29,0.33,,,
2023-04-04,0.21,0.24,0.28,0.3,0.33,,,
2023-04-11,0.73,0.81,1.16,1.38,1.33,,,
2023-04-20,0.55,0.74,1.11,1.48,1.58,,,
2023-04-27,0.44,0.48,0.56,0.65,0.73,,,
2023-05-05,0.73,0.81,1.08,1.26,1.28,,,
2023-05-11,0.46,0.53,0.65,0.84,0.61,,,
2023-05-18,1.51,1.85,2.55,2.55,2.56,,,
2023-05-25,0.24,0.32,0.37,0.42,0.45,,,
2023-05-31,0.38,0.37,0.47,0.59,0.58,,,
2023-06-05,0.65,0.77,1.09,1.33,1.14,,,
2023-06-13,0.61,0.78,1.01,1.24,1.34,,,
2023-06-21,0.92,1.22,1.79,2.11,2.07,,,
2023-06-28,0.62,0.7,0.87,1.06,1.05,,,
2023-07-05,0.46,0.5,0.57,0.67,0.84,,,
2023-07-12,0.5,0.63,0.84,1.05,1.16,,,
2023-07-19,0.54,0.6,0.68,0.74,0.81,,,
2023-07-26,0.71,0.86,0.95,1.11,0.9,,,
2023-08-01,0.55,0.6,0.82,1.06,0.98,,,
2023-08-10,1.38,1.58,1.62,1.55,1.36,,,1.49
2023-08-17,0.54,0.85,0.98,0.97,0.72,,,0.7
2023-08-24,0.91,1.3,1.37,1.49,1.35,,,1.4
