Date,profundidad_0.0,profundidad_-1.0,profundidad_-2.0,profundidad_-3.0,profundidad_-4.0,profundidad_-5.0,profundidad_-6.0,profundidad_-0.4,profundidad_-0.8,profundidad_-1.2000000000000002,profundidad_-1.6
2019-09-17,222.31,114.57,36.54,13.35,6.36,3.79,,,,,
2019-09-18,275.97,101.25,20.47,9.3,4.95,3.36,,,,,
2019-09-19,140.61,50.99,15.1,5.29,3.35,2.92,,,,,
2019-09-26,83.72,60.35,28.43,15.71,10.27,7.08,,,,,
2019-10-03,117.76,80.02,58.22,48.74,40.58,13.21,,,,,
2019-10-15,1074.44,537.35,179.09,83.43,29.27,9.62,,,,,
2019-10-16,108.37,57.65,13.55,4.78,2.51,1.84,,,,,
2019-10-25,1008.14,504.23,126.54,33.35,10.53,6.38,,,,,
2019-11-04,82.25,34.03,7.17,3.97,2.92,2.65,,,,,
2019-11-07,410.15,158.07,24.87,6.86,2.68,1.89,,,,,
2019-11-14,56.23,24.91,9.02,4.09,2.4,1.89,,,,,
2019-11-21,222.2,106.67,45.43,19.15,10.02,4.73,,,,,
2019-11-27,390.68,198.89,96.02,38.9,17.48,8.79,,,,,
2019-12-05,32.75,12.66,4.76,2.49,1.53,,,,,,
2019-12-11,139.94,71.86,32.74,13.95,7.07,4.46,,,,,
2019-12-16,183.73,104.68,56.96,33.86,19.21,12.8,,,,,
2019-12-26,37.97,29.38,18.46,11.15,6.42,3.81,,,,,
2020-01-03,115.9,70.56,36.87,23.41,12.92,8.5,,,,,
2020-01-08,678.88,351.57,186.1,119.75,75.35,49.55,,,,,
2020-01-17,245.71,236.19,150.68,99.4,71.84,51.37,,,,,
2020-01-23,389.93,233.2,89.24,35.46,15.53,9.09,,,,,
2020-01-29,398.11,223.13,95.7,43.19,20.63,10.28,,,,,
2020-02-04,97.88,120.01,91.01,61.25,42.37,27.15,,,,,
2020-02-11,114.71,47.9,33.24,25.53,17.39,10.44,,,,,
2020-02-20,209.02,151.91,81.63,52.09,32.13,24.21,,,,,
2020-02-25,558.44,208.51,119.75,73.84,46.45,32.8,,,,,
2020-03-05,446.68,269.4,142.85,76.92,45.5,28.5,,,,,
2020-03-11,165.9,297.54,68.47,29.61,15.04,,,,,,
2020-03-17,115.2,87.73,52.59,33.23,21.16,13.88,,,,,
2020-03-27,67.4,50.09,30.59,17.69,9.9,6.0,,,,,
2020-04-01,88.93,50.74,32.08,20.21,12.1,6.24,,,,,
2020-04-07,148.03,128.83,97.57,61.99,39.92,21.69,,,,,
2020-04-14,206.31,155.16,101.44,64.56,42.76,28.07,,,,,
2020-04-21,193.76,164.93,128.06,104.2,88.31,59.37,,,,,
2020-05-13,128.28,109.45,104.33,128.61,199.32,187.05,,,,,
2020-05-20,828.36,652.5,465.38,345.65,242.41,184.24,,,,,
2020-06-01,166.87,172.85,183.42,169.09,170.37,323.33,,,,,
2020-06-15,1861.35,1509.74,807.72,578.08,518.26,368.34,,,,,
2020-06-26,251.71,191.99,174.27,170.02,188.46,339.76,,,,,
2020-07-02,249.35,196.61,212.12,254.45,522.7,617.72,,,,,
2020-07-07,201.31,181.41,172.73,181.31,410.6,,,,,,
2020-07-17,90.64,82.52,91.74,95.17,80.46,60.54,,,,,
2020-07-23,977.86,866.95,602.33,395.61,252.49,126.51,,,,,
2020-07-28,684.24,580.26,413.07,276.33,192.26,133.02,,,,,
2020-08-04,320.0,257.66,222.03,167.46,135.09,128.38,,,,,
2020-08-13,723.62,262.61,246.04,164.52,149.25,144.17,,,,,
2020-08-19,624.76,405.62,250.26,112.9,85.94,75.68,,,,,
2020-08-26,344.21,479.26,302.22,184.27,113.9,60.17,,,,,
2020-08-29,155.64,121.9,138.5,204.1,258.64,255.15,,,,,
2020-09-03,638.12,432.17,329.73,193.69,120.14,76.91,,,,,
2020-09-10,81.72,77.51,133.63,86.71,83.14,,,,,,
2020-09-16,119.77,137.36,176.12,129.86,96.08,73.15,,,,,
2020-09-24,254.95,155.27,129.06,105.27,79.53,68.76,,,,,
2020-09-30,96.37,80.93,121.78,100.04,70.31,51.99,,,,,
2020-10-08,815.33,629.31,495.36,335.7,237.3,193.83,,,,,
2020-10-14,101.29,83.4,98.19,99.41,70.87,53.43,,,,,
2020-10-22,82.14,63.1,57.5,46.94,40.92,37.24,,,,,
2020-10-29,136.92,410.52,416.07,308.09,225.12,181.88,,,,,
2020-11-04,501.77,380.43,305.94,216.94,174.14,125.7,,,,,
2020-11-12,139.66,96.65,116.99,115.05,101.77,84.19,,,,,
2020-11-18,142.97,104.2,90.77,77.08,61.49,56.24,,,,,
2020-11-25,87.06,69.56,104.21,105.89,81.8,73.04,,,,,
2020-12-03,55.7,88.78,72.32,60.17,48.8,34.93,,,,,
2020-12-10,27.21,19.19,17.04,16.49,14.82,15.02,,,,,
2020-12-15,104.66,85.22,65.24,51.78,41.08,35.74,,,,,
2020-12-21,68.37,92.96,94.23,81.67,73.93,66.27,,,,,
2020-12-29,95.57,108.9,180.58,138.6,105.0,96.36,,,,,
2021-01-05,109.63,101.29,80.74,85.3,80.62,68.36,,,,,
2021-01-13,53.53,47.27,42.85,40.41,35.98,29.19,,,,,
