Date,profundidad_0.0,profundidad_-1.0,profundidad_-2.0,profundidad_-3.0,profundidad_-4.0,profundidad_-5.0,profundidad_-6.0,profundidad_-0.4,profundidad_-0.8,profundidad_-1.2000000000000002,profundidad_-1.6
2019-09-04,7.16,7.15,7.15,7.16,7.16,7.16,,,,,
2019-09-10,7.02,7.02,7.02,7.02,7.02,7.02,,,,,
2019-09-17,5.37,5.61,6.07,6.24,6.25,6.26,,,,,
2019-09-18,5.08,5.57,5.95,6.16,6.21,6.21,,,,,
2019-09-19,5.46,5.68,6.02,6.18,6.24,6.25,,,,,
2019-09-26,5.73,5.75,5.95,6.26,6.28,6.28,,,,,
2019-10-03,5.86,5.86,5.86,5.86,6.13,6.29,,,,,
2019-10-15,5.82,,5.9,,,,,5.82,5.82,5.82,5.82
2019-10-16,5.75,5.75,5.75,5.75,5.75,6.02,,,,,
2019-10-25,5.41,5.41,5.41,5.41,5.41,5.41,,,,,
2019-11-04,5.45,5.45,5.44,5.44,5.43,5.43,,,,,
2019-11-07,5.3,5.3,5.3,5.3,5.3,5.3,,,,,
2019-11-14,4.92,4.92,4.92,4.92,4.92,4.92,,,,,
2019-11-21,4.72,4.72,4.72,4.72,4.72,4.73,,,,,
2019-11-27,4.79,4.77,4.77,4.76,4.74,4.73,4.73,,,,
2019-12-05,4.53,4.59,4.6,4.61,4.64,4.69,,,,,
2019-12-11,45.61,45.56,45.5,45.48,45.47,46.18,,,,,
2019-12-16,4.55,4.55,4.55,4.55,4.54,4.55,,,,,
2019-12-26,4.64,4.64,4.64,4.64,4.64,4.64,,,,,
2020-01-03,4.57,4.57,4.57,4.57,4.57,4.57,,,,,
2020-01-08,4.49,4.49,4.48,4.48,4.48,4.48,,,,,
2020-01-17,4.44,4.44,4.44,4.44,4.44,4.44,,,,,
2020-01-23,4.31,4.3,4.3,4.3,4.32,4.33,,,,,
2020-01-29,4.38,4.37,4.36,4.36,4.37,4.37,,,,,
2020-02-04,4.53,4.53,4.53,4.53,4.53,4.53,,,,,
2020-02-11,4.6,4.6,4.59,4.59,,4.59,,,,,
2020-02-20,4.72,4.72,4.74,4.74,,4.74,,,,,
2020-02-25,4.72,4.73,4.73,4.73,4.73,,,,,,
2020-03-05,4.84,4.85,4.85,,4.84,4.83,,,,,
2020-03-11,4.88,4.87,4.86,4.86,4.86,,,,,,
2020-03-17,4.95,4.98,4.99,4.99,4.99,4.98,,,,,
2020-03-27,4.56,4.59,4.59,4.59,4.59,4.6,,,,,
2020-04-01,4.65,4.65,4.66,4.67,4.66,4.68,,,,,
2020-04-07,4.87,4.86,4.87,4.86,4.85,4.86,,,,,
2020-04-14,4.91,4.92,4.92,4.93,4.93,4.93,,,,,
2020-04-21,5.03,5.03,5.03,5.03,5.03,5.03,,,,,
2020-05-13,5.5,5.5,5.49,5.48,5.48,5.48,,,,,
2020-05-20,5.54,5.56,5.56,5.55,5.52,5.51,,,,,
2020-06-01,5.73,5.73,5.72,5.7,5.69,5.69,,,,,
2020-06-15,5.8,5.84,5.84,5.83,5.83,5.83,,,,,
2020-06-26,6.13,6.14,6.14,6.13,6.14,6.14,,,,,
2020-07-02,6.35,6.36,6.36,6.34,6.32,6.32,,,,,
2020-07-07,6.43,6.44,6.43,6.43,6.43,6.43,,,,,
2020-07-17,6.43,6.42,6.42,6.41,6.41,6.41,,,,,
2020-07-23,6.5,6.48,6.47,6.47,6.46,6.46,6.46,,,,
2020-07-28,6.61,6.6,6.59,6.59,6.58,6.58,,,,,
2020-08-04,6.73,6.75,6.75,6.75,6.75,6.75,,,,,
2020-08-13,6.68,6.73,6.72,6.72,6.72,6.72,,,,,
2020-08-19,6.68,6.7,6.7,6.69,6.69,6.69,,,,,
2020-08-26,6.87,6.85,6.83,6.83,6.83,6.83,,,,,
2020-09-03,6.57,6.58,6.59,6.6,6.6,6.61,,,,,
2020-09-10,6.45,6.43,6.45,6.46,6.46,6.46,,,,,
2020-09-16,6.53,6.53,6.53,6.53,6.53,6.53,,,,,
2020-09-24,6.36,6.39,6.4,6.4,6.4,6.4,,,,,
2020-09-30,6.18,6.15,6.18,6.18,6.18,6.18,,,,,
2020-10-08,5.97,,5.99,,,,,5.97,5.97,5.97,5.97
2020-10-14,5.82,5.83,5.83,5.83,5.84,5.84,,,,,
2020-10-22,5.67,5.66,5.65,5.64,5.64,5.64,,,,,
2020-10-29,5.7,5.69,5.69,5.68,5.68,5.68,,,,,
2020-11-04,5.61,5.63,5.63,5.63,5.63,5.63,,,,,
2020-11-18,5.66,5.69,5.68,5.68,5.68,5.68,,,,,
2020-11-25,5.45,5.49,5.49,5.49,5.49,5.49,,,,,
2020-12-03,5.15,5.19,5.19,5.19,5.19,5.19,,,,,
2020-12-10,4.86,4.85,4.85,4.85,4.85,4.85,,,,,
2020-12-15,4.87,4.87,4.87,4.89,4.91,4.91,,,,,
2020-12-21,4.8,4.81,4.85,4.95,4.95,4.95,,,,,
2020-12-29,4.71,4.72,4.72,4.72,4.72,4.72,,,,,
2021-01-05,4.51,4.45,4.5,4.5,4.51,4.53,,,,,
2021-01-13,4.4,4.41,4.41,4.41,4.41,4.41,,,,,
2021-01-20,4.47,4.47,4.47,4.47,4.47,4.47,,,,,
2021-01-27,4.74,4.68,4.68,4.65,4.64,4.64,,,,,
2021-02-03,4.87,4.87,4.86,4.86,4.86,4.85,,,,,
2021-02-12,4.95,4.94,4.94,4.94,4.92,4.92,,,,,
2021-02-17,5.01,5.0,5.0,5.0,5.0,5.0,,,,,
2021-02-24,5.04,5.04,5.04,5.04,5.04,5.04,,,,,
2021-03-05,4.99,5.0,5.0,5.0,5.0,5.01,,,,,
2021-03-10,4.92,4.92,4.93,4.95,5.0,5.02,,,,,
2021-03-15,5.14,5.14,5.13,5.12,5.12,5.12,,,,,
2021-03-24,5.04,5.02,4.99,4.99,4.99,4.99,,,,,
2021-04-06,5.31,5.29,5.29,5.29,5.29,5.29,,,,,
2021-04-13,5.25,5.25,5.25,5.25,5.25,5.25,,,,,
2021-04-20,5.28,5.27,5.27,5.27,5.27,5.27,,,,,
2021-04-27,5.36,5.32,5.31,5.31,5.31,5.31,,,,,
