Date,profundidad_0.0,profundidad_-1.0,profundidad_-2.0,profundidad_-3.0,profundidad_-4.0,profundidad_-0.6666666666666666,profundidad_-1.3333333333333333,profundidad_-5.0,profundidad_-6.0,profundidad_-0.3333333333333333,profundidad_-1.6666666666666665,profundidad_-0.4,profundidad_-0.8,profundidad_-1.2000000000000002,profundidad_-1.6,profundidad_-0.2857142857142857,profundidad_-0.5714285714285714,profundidad_-0.8571428571428571,profundidad_-1.1428571428571428,profundidad_-1.4285714285714284,profundidad_-1.7142857142857142
2023-05-18,5.9,5.9,5.9,5.9,5.9,,,5.9,5.91,,,,,,,,,,,,
2023-05-25,5.73,5.73,5.73,5.75,5.9,,,5.92,5.92,,,,,,,,,,,,
2023-05-31,5.99,5.98,5.98,5.98,5.98,,,5.98,5.98,,,,,,,,,,,,
2023-06-05,6.12,6.13,6.12,6.12,6.12,,,6.12,6.12,,,,,,,,,,,,
2023-06-13,6.31,6.3,6.3,6.3,6.3,,,6.3,6.3,,,,,,,,,,,,
2023-06-21,6.4,6.41,6.42,6.45,6.47,,,6.48,6.48,,,,,,,,,,,,
2023-06-28,6.69,6.69,6.69,6.69,6.69,,,6.69,6.69,,,,,,,,,,,,
2023-07-05,6.77,6.77,6.78,6.78,6.79,,,6.8,6.81,,,,,,,,,,,,
2023-07-12,6.96,6.96,6.95,6.95,6.95,,,6.96,6.97,,,,,,,,,,,,
2023-07-19,7.06,7.06,7.06,7.06,7.06,,,7.06,7.06,,,,,,,,,,,,
2023-07-26,7.06,7.06,7.06,7.06,7.06,,,7.06,7.06,,,,,,,,,,,,
2023-08-01,7.15,7.15,7.15,7.15,7.15,,,7.15,7.15,,,,,,,,,,,,
2023-08-10,6.99,6.99,6.99,6.99,6.99,,,7.01,7.03,,,,,,,,,,,,
2023-08-17,7.12,7.11,7.11,7.11,7.11,,,7.11,7.11,,,,,,,,,,,,
2023-08-24,7.13,7.13,7.17,7.26,7.26,,,7.26,7.26,,,,,,,,,,,,
