Date,profundidad_0.0,profundidad_-1.0,profundidad_-2.0,profundidad_-3.0,profundidad_-4.0,profundidad_-0.6666666666666666,profundidad_-1.3333333333333333,profundidad_-5.0,profundidad_-6.0,profundidad_-0.3333333333333333,profundidad_-1.6666666666666665,profundidad_-0.4,profundidad_-0.8,profundidad_-1.2000000000000002,profundidad_-1.6,profundidad_-0.2857142857142857,profundidad_-0.5714285714285714,profundidad_-0.8571428571428571,profundidad_-1.1428571428571428,profundidad_-1.4285714285714284,profundidad_-1.7142857142857142
2023-04-27,0.29,0.3,0.32,0.32,0.33,,,0.32,0.37,,,,,,,,,,,,
2023-05-05,0.28,0.3,0.31,0.3,0.29,,,0.27,0.34,,,,,,,,,,,,
2023-05-11,0.2,0.24,0.45,,,0.24,0.24,,,0.19,0.28,,,,,,,,,,
2023-05-18,0.26,0.27,0.31,0.35,0.36,,,0.37,0.46,,,,,,,,,,,,
2023-05-25,0.31,0.3,0.31,0.31,0.23,,,0.22,0.22,,,,,,,,,,,,
2023-05-31,0.38,0.39,0.39,0.42,0.46,,,0.52,0.58,,,,,,,,,,,,
2023-06-05,0.21,0.21,0.2,0.21,0.22,,,0.24,0.33,,,,,,,,,,,,
2023-06-13,0.48,0.6,0.75,0.92,1.03,,,1.12,1.26,,,,,,,,,,,,
2023-06-21,0.58,0.61,0.63,0.63,0.61,,,0.6,0.67,,,,,,,,,,,,
2023-06-28,0.38,0.39,0.43,0.45,0.45,,,0.45,0.57,,,,,,,,,,,,
2023-07-05,0.34,0.35,0.36,0.37,0.38,,,0.39,0.47,,,,,,,,,,,,
2023-07-12,0.32,0.34,0.35,0.38,0.38,,,0.41,0.55,,,,,,,,,,,,
2023-07-19,0.27,0.28,0.3,0.31,0.32,,,0.34,0.41,,,,,,,,,,,,
2023-07-26,0.24,0.24,0.25,0.26,0.26,,,0.29,0.42,,,,,,,,,,,,
2023-08-01,0.26,0.27,0.28,0.3,0.3,,,0.32,0.43,,,,,,,,,,,,
2023-08-10,0.48,0.52,0.52,0.53,0.53,,,0.44,0.5,,,,,,,,,,,,
2023-08-17,0.35,0.37,0.36,0.37,0.37,,,0.38,0.68,,,,,,,,,,,,
2023-08-24,0.44,0.47,0.47,0.47,0.45,,,0.4,0.55,,,,,,,,,,,,
