Date,profundidad_0.0,profundidad_-1.0,profundidad_-2.0,profundidad_-3.0,profundidad_-4.0,profundidad_-0.6666666666666666,profundidad_-1.3333333333333333,profundidad_-5.0,profundidad_-6.0,profundidad_-0.3333333333333333,profundidad_-1.6666666666666665,profundidad_-0.4,profundidad_-0.8,profundidad_-1.2000000000000002,profundidad_-1.6,profundidad_-0.2857142857142857,profundidad_-0.5714285714285714,profundidad_-0.8571428571428571,profundidad_-1.1428571428571428,profundidad_-1.4285714285714284,profundidad_-1.7142857142857142
2022-06-24,0.4,0.41,0.4,0.41,0.41,,,0.41,0.57,,,,,,,,,,,,
2022-06-30,0.51,0.51,0.5,0.46,0.45,,,0.48,0.56,,,,,,,,,,,,
2022-07-06,0.65,0.65,0.65,0.66,0.67,,,0.67,0.75,,,,,,,,,,,,
2022-07-14,0.4,0.44,0.45,0.44,0.44,,,0.46,0.81,,,,,,,,,,,,
2022-07-20,0.62,0.8,0.8,0.73,0.71,,,0.68,0.84,,,,,,,,,,,,
2022-07-28,0.67,0.66,0.67,0.66,0.63,,,0.56,0.83,,,,,,,,,,,,
2022-07-29,0.65,0.66,0.65,0.65,0.65,,,0.67,0.8,,,,,,,,,,,,
2022-08-03,0.73,0.73,0.74,0.74,0.74,,,0.75,0.89,,,,,,,,,,,,
2022-08-11,0.57,0.57,0.58,0.58,0.58,,,0.6,0.71,,,,,,,,,,,,
2022-08-17,0.59,0.58,0.58,0.58,0.58,,,0.62,0.79,,,,,,,,,,,,
2022-08-24,0.42,0.4,0.39,0.4,0.4,,,0.43,0.57,,,,,,,,,,,,
2022-09-01,0.61,0.59,0.57,0.57,0.56,,,0.57,0.83,,,,,,,,,,,,
2022-09-07,0.44,0.44,0.44,0.44,0.44,,,0.45,0.64,,,,,,,,,,,,
2022-09-15,0.88,0.91,0.91,0.9,0.86,,,0.92,1.04,,,,,,,,,,,,
2022-09-21,0.51,0.51,0.51,0.51,0.51,,,0.52,0.65,,,,,,,,,,,,
2022-09-27,0.76,0.77,0.77,0.76,0.76,,,0.77,0.89,,,,,,,,,,,,
2022-10-05,0.52,0.52,0.52,0.53,0.54,,,0.58,0.72,,,,,,,,,,,,
2022-10-11,0.49,0.48,0.62,,,0.48,0.49,,,0.49,0.49,,,,,,,,,,
2022-10-18,0.48,0.49,0.49,0.49,0.48,,,0.45,0.58,,,,,,,,,,,,
2022-10-26,0.94,0.94,0.97,0.99,1.01,,,1.02,,,,,,,,,,,,,
2022-11-02,0.85,,1.66,,,,,,,,,,,,,0.85,0.85,0.87,0.96,1.3,1.1
2022-11-09,0.62,0.61,0.61,0.63,0.68,,,0.84,0.97,,,,,,,,,,,,
2022-11-17,0.55,0.57,0.58,0.61,0.66,,,0.66,0.82,,,,,,,,,,,,
2022-11-24,0.51,0.51,0.5,0.51,0.52,,,0.54,0.65,,,,,,,,,,,,
2022-12-01,0.56,0.57,0.55,0.54,0.57,,,0.59,0.67,,,,,,,,,,,,
2022-12-07,0.79,0.79,0.8,0.79,0.76,,,0.74,0.79,,,,,,,,,,,,
2022-12-16,0.87,0.87,0.89,0.82,0.79,,,0.8,0.83,,,,,,,,,,,,
2022-12-20,0.73,0.72,0.73,0.73,0.73,,,0.68,0.69,,,,,,,,,,,,
2022-12-27,0.53,0.53,0.54,0.54,0.54,,,0.62,0.78,,,,,,,,,,,,
2023-01-03,0.52,0.52,0.55,0.51,0.48,,,0.48,0.58,,,,,,,,,,,,
2023-01-10,0.57,0.57,0.56,0.53,0.51,,,0.5,0.57,,,,,,,,,,,,
2023-01-20,0.45,0.45,0.44,0.44,0.46,,,0.55,0.67,,,,,,,,,,,,
2023-01-25,0.5,0.5,0.5,0.49,0.48,,,0.48,0.55,,,,,,,,,,,,
2023-02-01,0.46,0.46,0.47,0.46,0.47,,,0.48,0.62,,,,,,,,,,,,
2023-02-08,0.51,0.49,0.49,0.46,0.44,,,0.45,0.53,,,,,,,,,,,,
2023-02-14,0.58,0.57,0.57,0.57,0.57,,,0.63,,,,,,,,,,,,,
2023-02-23,1.15,1.14,1.14,1.15,1.15,,,1.13,1.16,,,,,,,,,,,,
2023-03-01,0.54,0.55,0.55,0.54,0.55,,,0.55,0.62,,,,,,,,,,,,
2023-03-08,0.49,0.51,0.51,0.49,0.47,,,0.47,0.58,,,,,,,,,,,,
2023-03-16,0.47,0.47,0.48,0.48,0.46,,,0.47,0.64,,,,,,,,,,,,
2023-03-22,0.48,0.48,0.48,0.48,0.49,,,0.5,0.65,,,,,,,,,,,,
2023-03-29,0.43,0.46,0.44,0.44,0.44,,,0.46,,,,,,,,,,,,,
2023-04-04,0.43,0.43,0.43,0.43,0.43,,,0.46,0.57,,,,,,,,,,,,
2023-04-11,0.47,0.48,0.47,0.47,0.47,,,0.45,0.47,,,,,,,,,,,,
2023-04-20,0.55,0.53,0.46,0.45,0.44,,,0.44,0.5,,,,,,,,,,,,
2023-04-27,0.4,0.4,0.39,0.4,0.41,,,0.42,0.46,,,,,,,,,,,,
2023-05-05,0.46,0.47,0.47,0.49,0.54,,,0.56,0.6,,,,,,,,,,,,
2023-05-11,0.42,0.41,0.57,,,0.41,0.43,,,0.44,0.46,,,,,,,,,,
2023-05-18,0.47,0.43,0.48,0.48,0.48,,,0.49,0.54,,,,,,,,,,,,
2023-05-25,0.45,0.45,0.45,0.45,0.51,,,0.55,0.62,,,,,,,,,,,,
2023-05-31,0.46,0.47,0.48,0.49,0.52,,,0.54,0.67,,,,,,,,,,,,
2023-06-05,0.49,0.45,0.51,0.55,0.56,,,0.56,0.61,,,,,,,,,,,,
2023-06-13,0.67,0.7,0.74,0.76,0.78,,,0.81,0.92,,,,,,,,,,,,
2023-06-21,0.61,0.61,0.61,0.61,0.63,,,0.65,0.7,,,,,,,,,,,,
2023-06-28,0.6,0.59,0.59,0.6,0.59,,,0.59,0.68,,,,,,,,,,,,
2023-07-05,0.52,0.52,0.52,0.52,0.52,,,0.55,0.62,,,,,,,,,,,,
2023-07-12,0.42,0.41,0.41,0.43,0.42,,,0.47,0.58,,,,,,,,,,,,
2023-07-19,0.39,0.39,0.39,0.39,0.39,,,0.4,0.48,,,,,,,,,,,,
2023-07-26,0.44,0.44,0.43,0.44,0.44,,,0.44,0.53,,,,,,,,,,,,
2023-08-01,0.38,0.38,0.39,0.39,0.38,,,0.4,0.48,,,,,,,,,,,,
2023-08-10,0.52,0.51,0.52,0.52,0.52,,,0.56,0.71,,,,,,,,,,,,
2023-08-17,0.53,0.53,0.53,0.53,0.52,,,0.53,0.76,,,,,,,,,,,,
2023-08-24,0.5,0.5,0.49,0.46,0.57,,,0.72,0.85,,,,,,,,,,,,
