Date,profundidad_0.0,profundidad_-1.0,profundidad_-2.0,profundidad_-3.0,profundidad_-4.0
2020-07-28,1657.27,1285.03,1015.22,667.09,416.63
2020-08-04,1295.36,1386.86,950.02,675.72,565.32
2020-08-13,434.44,223.07,213.27,255.26,252.72
2020-08-19,1598.67,895.18,1024.36,692.66,
2020-08-26,212.58,194.51,207.91,275.54,175.38
2020-09-03,320.16,513.77,265.45,214.42,245.88
2020-09-10,1020.56,834.71,670.47,556.99,
2020-09-16,267.86,332.49,623.81,453.74,345.44
2020-09-24,318.59,290.96,285.44,345.61,368.81
2020-09-30,239.61,271.91,223.75,157.46,120.81
2020-10-08,224.01,610.19,372.21,364.31,393.17
2020-10-14,163.41,158.43,300.56,429.5,388.41
2020-10-22,132.94,101.38,78.8,73.99,53.77
2020-10-29,945.71,179.16,492.87,457.42,267.21
2020-11-04,368.61,442.98,523.86,612.27,542.85
2020-11-12,397.28,675.8,579.6,407.36,221.91
2020-11-18,1051.48,584.4,528.84,363.12,297.8
2020-11-25,1094.92,689.62,552.62,436.42,265.88
2020-12-03,726.11,694.56,491.64,357.47,241.9
2020-12-10,170.3,154.37,137.49,107.19,89.67
2020-12-15,787.21,506.78,469.22,280.2,220.88
2020-12-21,1101.57,807.08,602.39,394.2,238.03
2020-12-29,800.11,621.06,396.98,235.92,
2021-01-05,200.91,191.74,181.5,190.58,
2021-01-13,187.33,484.59,483.0,334.84,206.28
2021-01-20,251.03,178.84,156.03,142.15,115.7
2021-01-27,1073.92,852.0,570.29,455.05,350.71
2021-02-03,321.46,237.6,277.94,293.72,228.23
2021-02-12,252.99,668.37,698.68,510.94,402.0
2021-02-17,1004.04,367.95,606.34,481.91,401.74
2021-02-24,513.85,303.54,243.6,235.81,402.66
2021-03-05,244.65,205.7,180.58,150.34,137.64
2021-03-10,1256.98,990.92,591.1,481.07,398.46
2021-03-15,178.37,123.01,167.77,301.46,
2021-03-24,874.41,656.89,449.93,258.02,224.5
2021-04-06,894.75,168.83,235.56,318.24,307.96
2021-04-13,871.63,846.92,637.6,440.58,255.33
2021-04-20,705.17,656.34,697.48,466.2,456.99
2021-04-27,477.59,534.64,551.3,456.21,308.21
2021-05-06,742.04,694.81,612.58,507.63,423.32
2021-05-13,1725.68,1252.24,837.16,678.68,501.06
2021-05-20,125.75,130.19,122.09,162.42,339.34
2021-05-25,122.37,119.4,126.56,148.07,214.99
2021-06-02,857.35,819.96,649.29,571.04,338.85
2021-06-08,973.64,765.93,651.69,512.87,363.5
2021-06-14,146.47,164.88,214.68,231.83,137.8
2021-06-22,93.8,76.28,572.0,576.59,490.5
2021-07-01,965.8,811.96,759.25,578.29,251.11
2021-07-06,1507.86,839.09,656.64,477.45,355.33
2021-07-14,1158.51,839.09,656.64,473.01,352.22
2021-07-20,1466.41,686.09,367.62,264.07,199.25
2021-07-27,110.94,87.89,72.01,60.71,48.85
2021-08-03,1147.58,620.3,266.15,115.48,47.88
2021-08-09,927.44,347.17,126.23,58.34,24.08
2021-08-13,682.63,385.3,158.59,63.8,25.27
2021-08-16,504.29,247.27,78.87,32.87,13.42
2021-08-19,11.48,0.13,0.13,0.13,0.14
2021-08-24,0.13,0.13,0.13,0.13,0.13
2021-08-26,0.13,0.13,0.13,0.13,0.13
2021-08-30,339.42,150.69,63.17,19.03,7.12
2021-09-02,7.34,0.13,0.13,0.13,0.13
2021-09-09,,,72.24,27.52,11.8
2021-09-13,0.22,0.33,0.24,0.19,0.13
2021-09-20,730.69,390.0,128.89,33.36,4.09
2021-09-30,858.9,438.12,151.52,51.21,22.14
2021-10-07,380.42,315.61,139.58,70.63,31.07
2021-10-11,2.59,12.68,7.56,0.41,0.12
2021-10-18,0.12,0.12,0.12,0.98,3.2
2021-10-28,19.46,32.33,31.3,0.12,0.12
2021-11-04,0.12,0.12,0.12,0.12,0.12
2021-11-11,66.72,58.97,59.75,63.52,72.01
2021-11-18,0.12,0.12,0.12,0.12,0.12
2021-11-25,0.12,0.12,0.12,0.12,0.12
2021-12-01,0.12,0.12,0.12,0.12,0.12
2021-12-10,0.12,0.12,0.12,0.12,0.12
2021-12-15,0.14,1.73,0.26,0.29,0.38
2021-12-21,0.12,0.12,0.12,0.12,0.12
2021-12-28,0.12,0.12,0.12,0.12,0.12
2022-01-04,0.12,0.12,0.12,0.12,0.12
2022-01-12,0.12,0.12,0.12,0.12,0.12
2022-01-19,5.2,26.7,58.74,131.43,158.68
2022-01-27,160.66,117.93,102.23,108.93,108.5
2022-02-02,476.42,272.75,338.25,270.95,217.98
2022-02-10,0.12,0.12,0.12,0.12,0.12
2022-02-16,431.54,375.54,306.26,50.09,154.84
2022-02-24,0.12,0.12,0.12,0.12,0.12
2022-03-02,74.01,69.96,65.99,87.07,102.8
2022-03-11,115.78,88.17,4.67,0.12,0.12
2022-03-24,7.89,101.31,88.4,47.92,53.33
2022-03-28,0.12,0.13,0.16,0.47,0.22
2022-04-06,283.43,166.18,70.52,31.75,17.75
2022-04-11,7.23,96.51,128.75,103.91,79.09
2022-04-19,90.29,81.59,81.43,102.77,158.41
2022-04-22,78.94,189.42,115.59,71.68,49.27
2022-04-27,156.57,20.06,16.73,16.76,52.34
2022-05-06,952.41,422.67,321.46,288.2,221.78
2022-05-13,177.22,156.01,241.93,280.5,316.85
2022-05-18,194.81,154.77,135.84,128.99,104.7
2022-05-26,564.69,882.52,626.45,458.57,362.3
2022-06-02,851.82,650.84,556.14,465.63,389.43
2022-06-10,346.42,485.52,386.4,297.92,223.77
2022-06-17,214.02,342.92,168.53,111.79,146.97
2022-06-24,328.05,312.75,204.3,153.12,138.05
2022-06-30,499.07,337.59,397.55,338.09,320.87
2022-07-06,151.01,118.8,117.82,134.23,193.71
2022-07-14,673.11,629.82,661.55,496.77,370.02
2022-07-20,940.81,754.18,689.37,499.68,190.86
2022-07-28,197.53,145.35,113.62,88.1,71.03
2022-08-03,913.51,735.73,485.12,385.25,308.0
2022-08-11,868.73,733.84,574.55,234.97,103.07
2022-08-17,63.24,50.72,116.53,64.05,116.69
2022-08-24,1327.96,222.11,140.04,146.94,233.21
2022-09-01,331.46,32.16,0.13,0.13,0.13
2022-09-07,817.96,697.01,527.62,364.58,382.05
2022-09-15,0.12,0.12,0.12,0.12,0.13
2022-09-21,0.12,0.12,0.12,0.13,0.13
2022-09-27,14.44,10.29,40.15,78.79,90.92
2022-09-29,0.12,0.12,0.12,0.12,0.12
2022-10-05,0.12,0.12,0.12,0.12,0.12
2022-10-11,0.12,0.12,0.12,0.12,0.12
2022-10-18,0.12,0.12,0.12,0.12,0.12
2022-10-26,0.12,0.12,0.12,0.12,0.12
2022-11-02,0.12,0.12,0.12,0.12,0.12
2022-11-09,0.12,0.12,0.12,0.12,0.12
2022-11-17,0.24,4.6,0.12,0.12,0.12
2022-11-24,22.15,38.84,50.81,100.69,140.71
2022-12-01,179.43,132.91,120.51,113.14,99.8
2022-12-07,0.12,0.12,109.38,79.19,7.34
2022-12-16,26.37,0.12,0.12,0.12,0.12
2022-12-20,0.12,0.12,0.12,0.12,0.12
2022-12-27,826.38,76.98,0.12,0.12,0.12
2023-01-03,0.12,0.12,0.12,0.12,0.12
2023-01-10,0.12,0.12,0.12,0.12,0.12
2023-01-20,579.83,405.51,273.63,202.23,188.89
2023-01-25,202.38,128.14,45.18,80.94,79.16
2023-02-01,9.86,0.12,0.12,0.12,0.12
2023-02-08,132.12,148.53,123.56,109.64,94.77
2023-02-14,143.61,142.54,115.46,100.97,89.89
2023-02-23,172.09,80.91,90.5,65.01,
2023-03-01,841.7,690.42,513.7,405.26,391.23
2023-03-08,305.74,126.35,289.44,643.85,586.57
2023-03-16,330.94,0.12,0.12,0.12,0.12
2023-03-22,881.28,829.97,728.43,494.71,425.88
2023-03-29,1042.84,573.21,446.35,332.71,236.9
2023-04-04,531.62,366.99,315.18,210.82,169.84
2023-04-11,340.8,48.55,64.89,0.13,0.12
2023-04-20,0.12,0.12,0.12,0.12,
2023-04-27,867.04,315.37,123.93,9.02,
2023-05-05,43.83,67.0,84.92,115.6,
2023-05-11,921.4,829.89,726.03,534.49,486.87
2023-05-18,398.45,256.1,266.5,303.15,334.15
2023-05-25,1412.58,937.31,527.43,322.87,234.55
2023-05-31,390.84,259.22,262.38,271.05,239.47
2023-06-05,20.58,22.13,113.16,209.24,198.04
2023-06-13,134.24,120.7,131.98,137.7,97.14
2023-06-21,178.9,149.66,170.29,241.74,241.63
2023-06-28,1074.3,792.6,533.27,398.99,294.17
2023-07-05,447.03,366.37,413.84,394.13,332.96
2023-07-12,444.9,385.7,484.56,340.74,224.27
2023-07-19,727.69,584.68,476.4,368.09,300.16
2023-07-26,0.27,0.26,0.22,0.15,0.13
2023-08-01,469.63,640.19,388.72,329.55,286.98
2023-08-10,785.01,468.72,414.09,288.36,153.45
2023-08-17,165.54,502.11,257.46,275.41,136.75
2023-08-24,59.78,39.63,81.73,182.54,137.11
