Date,profundidad_0.0,profundidad_-1.0,profundidad_-2.0,profundidad_-3.0,profundidad_-4.0,profundidad_-5.0,profundidad_-6.0,profundidad_-0.3333333333333333,profundidad_-0.6666666666666666,profundidad_-1.3333333333333333,profundidad_-1.6666666666666665
2017-06-06,0.75,0.71,0.67,0.74,0.68,0.76,,,,,
2017-06-13,0.7,0.8,0.86,0.82,0.81,0.76,,,,,
2017-06-21,0.6,0.67,0.71,0.71,0.7,0.74,,,,,
2017-06-30,2.38,2.47,2.42,2.45,2.47,2.5,,,,,
2017-07-05,1.23,1.41,1.31,1.37,1.33,1.38,,,,,
2017-07-12,1.37,1.4,1.39,1.36,1.35,1.34,,,,,
2017-07-19,0.99,0.94,1.02,0.93,0.94,0.96,,,,,
2017-07-26,1.02,1.23,1.28,1.39,1.37,1.34,,,,,
2017-08-08,2.31,2.53,2.47,2.38,2.38,2.65,,,,,
2017-08-16,3.62,4.0,4.02,4.3,4.49,4.47,,,,,
2017-08-23,4.28,4.44,4.45,4.44,4.44,4.62,,,,,
2017-08-30,6.08,6.15,6.22,6.22,6.27,6.46,,,,,
2017-09-06,4.58,4.72,4.82,5.05,5.05,4.69,,,,,
2017-09-11,4.24,4.28,4.25,4.21,4.38,4.44,,,,,
2017-09-20,1.31,1.29,1.34,1.45,1.63,2.06,,,,,
2017-09-27,4.36,4.42,4.39,4.42,4.4,4.49,,,,,
2017-10-04,4.21,4.18,4.52,4.54,4.76,4.93,5.77,,,,
2017-10-11,3.61,3.72,3.71,3.68,3.75,3.81,4.35,,,,
2017-10-17,3.56,3.59,3.66,3.77,3.86,4.04,4.26,,,,
2017-10-25,1.59,3.42,3.39,3.38,3.42,3.43,,,,,
2017-11-03,2.98,3.3,3.39,3.36,3.38,3.23,3.28,,,,
2017-11-08,3.97,4.03,4.02,3.93,3.97,4.03,,,,,
2017-11-15,4.5,4.65,4.86,4.9,4.83,5.02,,,,,
2017-11-22,4.25,4.36,4.39,4.42,4.62,4.57,,,,,
2017-11-28,3.55,4.11,4.23,4.21,4.21,4.25,,,,,
2017-12-05,4.48,4.68,4.69,4.7,4.73,4.63,,,,,
2017-12-13,5.87,4.83,4.8,4.8,4.72,4.49,,,,,
2017-12-18,3.68,3.84,3.74,3.66,3.75,3.69,,,,,
2017-12-26,3.39,3.48,3.61,3.71,3.66,3.72,,,,,
2018-01-02,3.23,3.3,3.33,3.32,3.32,3.07,,,,,
2018-01-09,2.67,2.73,2.63,2.64,2.55,2.52,,,,,
2018-01-17,1.73,2.33,2.28,2.26,2.26,2.3,,,,,
2018-01-24,2.27,2.33,2.35,2.36,2.37,2.34,,,,,
2018-01-31,3.96,3.44,3.57,3.48,3.51,3.53,,,,,
2018-02-12,3.08,3.13,3.13,3.11,3.2,3.29,,,,,
2018-02-20,2.16,2.39,2.37,2.33,2.4,2.49,,,,,
2018-02-27,2.07,2.11,2.09,2.13,2.17,2.72,,,,,
2018-03-07,2.98,3.02,3.07,3.09,3.14,3.07,,,,,
2018-03-08,1.29,1.36,1.47,1.51,1.59,1.66,,,,,
2018-03-13,2.08,2.29,2.23,2.21,2.26,2.38,,,,,
2018-03-26,4.18,5.13,5.05,5.17,5.51,5.7,,,,,
2018-04-05,1.11,1.03,1.35,1.41,1.44,1.44,,,,,
2018-04-17,0.17,0.91,1.65,1.65,1.59,1.38,,,,,
2018-04-27,0.13,1.7,2.46,2.45,2.42,2.46,,,,,
2018-05-02,0.13,0.8,1.66,1.6,1.56,1.55,,,,,
2018-05-11,1.2,1.17,1.25,1.24,1.24,1.24,,,,,
2018-05-16,1.19,1.23,1.17,1.13,1.14,1.19,,,,,
2018-05-22,1.73,2.09,2.13,2.04,2.24,2.2,,,,,
2018-05-30,0.5,1.0,0.93,0.94,0.98,1.0,,,,,
2018-06-08,1.77,2.23,2.34,2.5,2.51,2.8,,,,,
2018-06-12,1.3,1.28,1.2,1.36,1.3,1.26,,,,,
2018-06-20,0.87,0.84,0.88,0.87,0.9,0.86,,,,,
2018-06-26,0.96,0.79,0.99,1.06,1.11,1.18,,,,,
2018-07-04,0.87,1.07,1.07,1.08,1.11,1.36,,,,,
2018-07-10,0.95,0.99,1.1,1.19,1.1,1.53,,,,,
2018-07-19,0.01,0.84,1.0,1.06,1.19,1.14,,,,,
2018-07-24,0.77,1.0,1.41,1.44,1.47,1.5,1.53,,,,
2018-08-03,1.06,1.93,2.18,2.28,2.4,2.03,,,,,
2018-08-09,0.73,1.0,0.97,1.04,1.16,1.36,1.61,,,,
2018-08-14,0.97,1.07,0.98,1.05,1.04,1.0,1.0,,,,
2018-08-23,0.67,0.66,0.65,0.64,0.71,0.95,1.23,,,,
2018-08-29,0.78,0.84,1.06,1.09,1.09,1.01,1.94,,,,
2018-09-04,0.49,0.52,0.86,0.89,0.95,1.11,,,,,
2018-09-13,1.09,1.1,1.22,1.27,1.21,1.26,,,,,
2018-09-20,1.25,1.21,1.23,1.3,1.29,1.32,,,,,
2018-09-25,1.31,1.34,1.45,1.48,1.52,1.48,,,,,
2018-10-03,0.22,0.76,1.58,1.64,1.58,1.54,,,,,
2018-10-10,0.97,1.0,0.97,1.02,1.36,1.41,,,,,
2018-10-17,1.03,1.0,1.07,1.06,1.11,1.14,,,,,
2018-10-24,0.84,0.88,0.85,1.26,1.41,1.64,,,,,
2018-10-31,0.99,1.01,0.98,1.59,1.59,2.17,,,,,
2018-11-07,1.44,1.39,1.39,1.44,1.47,1.44,,,,,
2018-11-21,1.66,1.7,1.67,1.69,1.48,1.29,,,,,
2018-11-28,1.37,1.44,1.33,1.32,1.23,1.1,,,,,
2018-12-04,1.23,1.18,1.18,1.17,1.2,1.2,,,,,
2018-12-11,1.29,1.19,1.21,1.21,1.21,1.22,,,,,
2018-12-19,0.43,0.82,1.24,1.29,1.36,1.37,,,,,
2018-12-26,0.55,0.56,0.55,0.57,0.56,0.58,,,,,
2019-01-03,1.39,1.58,1.58,1.61,1.66,1.66,,,,,
2019-01-09,0.8,0.79,0.84,0.88,0.86,0.84,,,,,
2019-01-17,0.57,0.58,0.6,0.62,0.64,0.62,,,,,
2019-01-25,0.15,0.18,0.87,0.86,0.8,0.78,,,,,
2019-02-06,2.1,2.0,1.93,1.8,1.69,1.4,,,,,
2019-02-12,0.79,0.91,0.9,0.88,0.9,0.89,,,,,
2019-02-20,0.64,0.75,0.72,0.78,0.86,0.92,,,,,
2019-02-26,0.9,1.03,0.98,1.08,1.39,1.47,,,,,
2019-03-05,0.46,0.65,0.69,1.04,1.55,1.81,,,,,
2019-03-12,0.13,0.57,0.8,0.84,0.8,0.84,,,,,
2019-03-28,1.37,1.35,1.48,1.71,2.7,3.28,,,,,
2019-04-02,1.09,1.26,1.31,1.38,1.02,1.52,,,,,
2019-04-15,1.11,1.34,1.4,1.44,1.48,2.02,,,,,
2019-04-24,3.17,3.1,3.01,3.1,3.0,2.87,,,,,
2019-04-30,3.01,3.12,2.9,2.15,2.22,3.02,,,,,
2019-05-08,1.3,1.44,1.52,1.63,1.75,2.06,,,,,
2019-05-15,2.31,2.17,2.24,2.49,2.65,2.89,,,,,
2019-05-21,0.55,1.7,1.81,1.84,1.84,1.91,,,,,
2019-05-29,1.61,1.93,1.98,1.9,1.95,2.08,,,,,
2019-06-04,1.97,1.96,1.9,1.84,1.79,2.09,,,,,
2019-06-18,1.54,1.57,1.52,1.43,1.41,2.06,,,,,
2019-06-25,1.49,1.6,1.68,1.69,1.53,1.38,,,,,
2019-07-04,1.17,1.18,1.17,1.16,1.23,1.35,,,,,
2019-07-11,1.51,1.54,1.56,1.61,1.63,1.64,1.62,,,,
2019-07-19,1.38,1.4,1.38,1.42,1.41,1.56,,,,,
2019-07-26,1.17,1.24,1.28,1.37,1.53,2.08,,,,,
2019-07-30,1.89,2.2,2.43,2.48,2.26,2.21,,,,,
2019-08-06,0.1,1.43,1.76,1.77,1.97,1.57,,,,,
2019-08-14,2.53,2.77,2.78,3.4,3.43,3.69,,,,,
2019-08-22,3.95,4.34,4.42,4.33,3.9,3.35,,,,,
2019-08-29,3.37,3.49,3.56,3.54,3.49,,,,,,
2019-09-04,2.09,2.25,3.87,,,,,2.33,2.22,2.24,2.24
2019-09-10,1.97,3.04,3.46,3.35,3.32,3.26,,,,,
2019-09-17,7.11,9.52,6.63,10.74,13.4,11.85,,,,,
2019-09-18,7.25,7.43,7.53,4.81,5.5,6.36,,,,,
2019-09-19,8.75,7.97,6.03,3.42,2.42,2.38,,,,,
2019-09-26,1.65,1.4,1.55,1.91,2.29,1.18,,,,,
2019-10-03,0.29,1.99,2.38,2.38,3.16,3.65,,,,,
2019-10-15,7.69,8.38,8.43,8.33,8.36,8.31,8.86,,,,
2019-10-16,3.15,6.07,6.33,6.41,6.29,6.44,6.38,,,,
2019-10-25,3.35,4.25,4.44,4.56,4.53,4.53,4.41,,,,
2019-11-04,3.48,4.79,5.13,5.44,5.34,5.71,5.93,,,,
2019-11-07,4.7,5.98,6.14,6.18,6.36,6.42,6.34,,,,
2019-11-14,14.29,14.2,14.68,15.2,14.71,14.53,14.6,,,,
2019-11-21,6.9,7.32,7.81,8.37,9.33,9.97,,,,,
2019-11-27,5.61,5.89,5.71,5.55,6.11,6.17,7.22,,,,
2019-12-05,15.15,14.94,14.0,14.48,14.69,14.66,15.3,,,,
2019-12-11,6.62,6.54,6.58,6.58,6.56,6.42,,,,,
2019-12-16,3.8,4.35,3.93,3.94,4.01,4.0,4.07,,,,
2019-12-26,7.01,7.12,7.21,7.21,7.16,7.3,7.17,,,,
2020-01-03,0.21,2.5,3.17,3.17,3.31,3.34,,,,,
2020-01-08,2.4,2.56,2.69,2.69,2.71,2.73,,,,,
2020-01-17,3.47,3.71,3.7,3.67,3.78,3.75,,,,,
2020-01-23,9.86,9.7,9.47,9.12,9.01,9.05,,,,,
2020-01-29,3.88,5.02,5.08,5.1,5.07,4.98,4.77,,,,
2020-02-04,1.83,1.87,1.87,1.85,1.8,1.82,2.05,,,,
2020-02-11,1.9,2.02,2.12,2.11,2.14,2.08,,,,,
2020-02-20,1.85,1.81,1.94,1.94,2.02,2.11,2.17,,,,
2020-02-25,0.23,2.26,2.73,2.77,2.76,2.76,,,,,
2020-03-05,5.34,5.36,5.34,5.45,5.59,5.78,,,,,
2020-03-11,5.19,5.35,5.3,5.37,5.5,5.52,,,,,
2020-03-17,4.35,4.27,4.32,4.3,4.24,4.14,,,,,
2020-03-27,17.62,17.74,17.88,17.85,17.8,17.72,,,,,
2020-04-01,7.93,7.89,6.58,6.12,6.14,5.66,,,,,
2020-04-07,2.41,2.46,2.54,2.5,2.52,2.66,,,,,
2020-04-14,3.16,3.18,3.19,3.2,3.23,5.83,,,,,
2020-04-21,5.42,5.36,5.42,5.57,5.67,6.04,,,,,
2020-05-13,1.51,1.58,1.61,1.62,2.07,2.14,,,,,
2020-05-20,1.83,1.81,1.83,1.73,1.59,1.4,,,,,
2020-06-01,2.82,2.94,3.08,3.48,4.19,5.43,,,,,
2020-06-15,1.7,1.83,1.81,1.74,1.87,1.82,,,,,
2020-06-26,2.64,2.46,2.55,2.62,2.62,2.89,,,,,
2020-07-02,0.96,0.92,1.01,1.07,1.23,1.52,,,,,
2020-07-07,1.15,1.32,1.32,1.43,1.45,1.44,1.43,,,,
2020-07-17,0.82,0.84,0.89,0.9,0.96,0.99,1.06,,,,
2020-07-23,0.26,0.32,0.89,0.95,0.88,0.93,0.98,,,,
2020-07-28,1.1,1.18,1.33,1.22,1.29,1.53,1.56,,,,
2020-08-04,0.48,0.48,0.45,0.44,0.43,0.43,0.39,,,,
2020-08-13,0.68,0.64,0.7,0.67,0.61,0.64,1.35,,,,
2020-08-19,0.59,0.6,0.61,0.71,0.77,0.79,0.95,,,,
2020-08-26,0.18,0.12,0.88,0.72,0.8,0.77,0.83,,,,
2020-09-03,0.83,0.81,0.79,0.79,0.74,0.67,0.65,,,,
2020-09-10,0.42,0.4,0.46,0.53,0.48,0.52,0.54,,,,
2020-09-16,0.79,0.81,0.82,0.8,0.79,0.76,0.77,,,,
2020-09-24,0.41,0.36,0.45,0.39,0.32,0.29,0.31,,,,
2020-09-30,0.68,0.68,0.7,0.67,0.68,0.7,0.62,,,,
2020-10-08,0.53,0.52,0.49,0.5,0.52,0.55,0.52,,,,
2020-10-14,0.27,0.3,0.35,0.33,0.28,0.27,0.31,,,,
2020-10-22,0.64,0.66,0.86,0.67,0.49,0.43,0.41,,,,
2020-10-29,0.8,0.82,1.06,0.63,0.52,0.48,0.44,,,,
2020-11-04,0.68,0.69,0.71,0.73,0.67,0.52,0.5,,,,
2020-11-12,1.18,1.22,1.35,1.29,0.86,0.68,0.61,,,,
2020-11-18,0.56,0.72,0.71,0.66,0.63,0.62,0.61,,,,
2020-11-25,0.7,0.69,0.81,0.89,0.86,0.87,0.87,,,,
2020-12-03,0.59,0.55,0.55,0.52,0.52,0.51,0.52,,,,
2020-12-10,1.43,1.37,1.37,1.34,1.35,1.33,1.28,,,,
2020-12-15,0.67,0.65,0.67,0.67,0.66,0.66,0.67,,,,
2020-12-21,0.72,0.75,0.76,0.78,0.82,0.84,0.79,,,,
2020-12-29,0.92,0.92,0.91,0.9,0.91,0.97,0.92,,,,
2021-01-05,1.01,0.95,0.98,1.03,1.05,1.19,1.17,,,,
2021-01-13,1.97,1.92,1.96,1.97,1.98,1.97,1.9,,,,
2021-01-20,0.73,0.81,0.82,0.82,0.82,0.78,0.81,,,,
2021-01-27,1.17,1.13,1.1,1.01,0.98,0.69,0.55,,,,
2021-02-03,1.58,1.83,1.82,1.69,1.65,1.19,1.0,,,,
2021-02-12,1.11,1.17,1.13,1.11,1.1,0.96,0.79,,,,
2021-02-17,0.63,0.61,0.63,0.62,0.58,0.61,0.58,,,,
2021-02-24,0.69,0.72,0.72,0.71,0.72,0.73,0.69,,,,
2021-03-05,0.54,0.55,0.55,0.54,0.55,0.56,0.79,,,,
2021-03-10,0.6,0.57,0.51,0.52,0.52,0.51,0.54,,,,
2021-03-15,0.47,0.53,0.55,0.55,0.57,0.56,0.61,,,,
2021-03-24,0.48,0.49,0.51,0.51,0.5,0.51,0.58,,,,
2021-04-06,0.4,0.39,0.41,0.4,0.4,0.42,0.47,,,,
2021-04-13,0.54,0.44,0.44,0.45,0.44,0.44,0.49,,,,
2021-04-20,0.39,0.4,0.4,0.41,0.41,0.44,0.52,,,,
2021-04-27,0.84,0.82,0.76,0.71,0.74,0.63,0.75,,,,
2021-05-06,0.43,0.44,0.44,0.45,0.45,0.45,0.52,,,,
2021-05-13,0.31,0.32,0.33,0.33,0.33,0.34,0.41,,,,
2021-05-20,0.44,0.41,0.41,0.41,0.41,0.42,0.48,,,,
2021-05-25,0.34,0.36,0.36,0.36,0.36,0.38,0.43,,,,
2021-06-02,0.39,0.44,0.45,0.5,0.51,0.51,0.6,,,,
2021-06-08,0.45,0.45,0.45,0.45,0.46,0.49,0.55,,,,
2021-06-14,0.42,0.39,0.39,0.4,0.41,0.39,0.48,,,,
2021-06-22,0.41,0.42,0.43,0.44,0.45,0.45,0.57,,,,
2021-07-01,0.52,0.57,0.56,0.56,0.58,0.6,0.9,,,,
2021-07-06,0.39,0.38,0.39,0.43,0.44,0.46,0.62,,,,
2021-07-14,0.4,0.38,0.39,0.43,0.44,0.47,0.63,,,,
2021-07-20,0.8,0.82,0.85,0.86,0.87,0.93,1.0,,,,
2021-07-27,0.95,0.97,0.98,1.06,1.49,2.63,3.14,,,,
2021-08-03,1.29,1.39,1.41,1.42,1.43,1.43,1.52,,,,
2021-08-09,2.03,2.01,2.01,2.0,2.03,2.11,2.78,,,,
2021-08-13,1.56,1.59,1.6,1.63,1.63,1.79,2.12,,,,
2021-08-16,1.91,2.22,2.03,2.22,2.75,4.63,3.83,,,,
2021-08-19,2.35,2.14,2.16,2.26,2.36,2.9,3.79,,,,
2021-08-24,1.68,1.74,1.75,1.93,1.96,2.23,3.4,,,,
2021-08-26,2.17,2.26,2.22,2.16,2.13,2.47,3.44,,,,
2021-08-30,1.7,1.8,1.86,1.83,1.49,2.44,4.49,,,,
2021-09-02,1.91,1.9,1.9,2.04,2.23,2.15,2.21,,,,
2021-09-09,2.09,2.09,2.09,2.15,2.16,2.33,2.36,,,,
2021-09-13,1.68,1.68,1.65,1.66,1.7,1.68,1.81,,,,
2021-09-20,1.65,1.67,1.7,1.68,1.69,1.74,1.78,,,,
2021-09-30,1.36,1.91,2.0,2.06,2.13,2.29,2.43,,,,
2021-10-07,1.26,1.28,1.34,1.37,1.4,1.43,1.91,,,,
2021-10-11,2.06,2.05,2.02,2.04,2.04,2.03,3.04,,,,
2021-10-18,1.35,1.41,1.45,1.43,1.4,1.39,1.54,,,,
2021-10-28,1.29,1.27,1.3,1.32,1.32,1.38,1.43,,,,
2021-11-04,0.96,0.98,0.98,1.02,1.33,1.68,1.74,,,,
2021-11-11,0.95,0.96,0.99,0.97,1.01,1.08,1.51,,,,
2021-11-18,1.13,1.11,1.12,1.11,1.13,1.14,1.33,,,,
2021-11-25,1.21,1.24,1.26,1.29,1.32,1.33,1.35,,,,
2021-12-01,1.43,1.47,1.71,,,,,1.55,1.47,1.68,1.57
2021-12-10,0.78,0.76,0.75,0.76,0.75,0.75,,,,,
2021-12-15,0.82,0.8,0.82,0.81,0.8,0.95,1.24,,,,
2021-12-21,1.4,1.7,1.42,1.21,1.12,1.08,1.15,,,,
2021-12-28,0.57,0.58,0.6,0.62,0.65,0.71,0.82,,,,
2022-01-04,0.43,0.44,0.49,0.57,0.62,0.61,0.82,,,,
2022-01-12,0.61,0.6,0.62,0.63,0.64,0.65,1.07,,,,
2022-01-19,0.99,0.98,0.98,1.0,1.05,1.05,1.24,,,,
2022-01-27,0.87,0.89,0.9,0.91,0.91,0.92,1.11,,,,
2022-02-02,0.46,0.59,0.59,0.6,0.6,0.61,0.79,,,,
2022-02-10,0.67,0.68,0.68,0.68,0.68,0.7,0.85,,,,
2022-02-16,0.57,0.57,0.59,0.59,0.6,0.62,0.83,,,,
2022-02-24,0.55,0.62,0.62,0.63,0.64,0.66,0.76,,,,
2022-03-02,0.64,0.65,0.66,0.69,0.69,0.72,0.94,,,,
2022-03-11,0.69,0.69,0.69,0.69,0.69,0.69,0.87,,,,
2022-03-24,6.7,6.75,6.77,6.79,6.99,8.57,10.45,,,,
2022-03-28,4.65,4.64,4.66,4.68,4.74,4.96,5.75,,,,
2022-04-06,6.39,6.52,6.6,6.74,7.07,9.07,11.15,,,,
2022-04-11,3.97,3.97,3.97,4.02,4.34,6.38,7.78,,,,
2022-04-19,1.44,1.51,1.52,1.52,1.49,2.01,2.76,,,,
2022-04-22,2.59,2.73,2.85,2.96,3.08,3.58,4.42,,,,
2022-04-27,1.41,1.44,1.47,1.53,1.65,1.71,1.94,,,,
2022-05-06,1.54,1.49,1.42,1.44,1.53,2.16,3.62,,,,
2022-05-13,2.5,2.81,2.89,2.99,3.05,3.27,4.53,,,,
2022-05-18,1.01,1.04,1.08,1.11,1.28,2.03,3.33,,,,
2022-05-26,1.8,1.95,2.09,2.21,2.26,2.38,2.8,,,,
2022-06-02,0.73,0.78,0.78,0.96,1.01,1.13,1.16,,,,
2022-06-10,1.37,1.4,1.43,1.42,1.66,2.16,2.58,,,,
2022-06-17,1.46,1.5,1.5,1.54,1.57,1.71,1.91,,,,
2022-06-24,0.96,1.02,1.06,1.15,1.19,1.34,1.5,,,,
2022-06-30,1.33,1.34,1.37,1.39,1.46,1.95,2.15,,,,
2022-07-06,1.43,1.45,1.44,1.47,1.47,1.47,1.55,,,,
2022-07-14,0.62,0.66,0.76,0.91,1.01,1.05,1.14,,,,
2022-07-20,0.94,1.01,1.05,1.08,1.13,1.18,1.23,,,,
2022-07-28,0.87,0.91,0.91,0.92,0.94,1.02,1.24,,,,
2022-08-03,0.78,0.8,0.86,1.0,1.12,1.23,1.44,,,,
2022-08-11,0.69,0.75,0.77,0.81,0.85,1.11,1.55,,,,
2022-08-17,1.1,1.14,1.16,1.16,1.17,1.29,1.39,,,,
2022-08-24,1.03,1.08,1.13,1.16,1.21,1.57,1.73,,,,
2022-09-01,0.89,0.92,0.94,1.0,1.2,1.46,1.72,,,,
2022-09-07,0.85,0.81,0.85,0.86,0.89,0.98,1.15,,,,
2022-09-15,1.18,1.17,1.17,1.17,1.23,1.38,1.31,,,,
2022-09-21,0.81,0.8,0.82,0.85,0.93,1.25,1.62,,,,
2022-09-27,1.16,1.14,1.14,1.15,1.17,1.45,1.39,,,,
2022-09-29,0.94,0.95,0.94,0.94,0.91,0.94,1.09,,,,
2022-10-05,1.09,1.08,1.09,1.11,1.11,1.2,1.22,,,,
2022-10-11,0.74,0.73,0.73,0.73,0.72,0.81,1.24,,,,
2022-10-18,0.75,0.77,0.79,0.86,0.9,0.96,0.94,,,,
2022-10-26,0.72,0.73,0.72,0.71,0.71,0.71,0.74,,,,
2022-11-02,0.76,0.76,0.77,0.73,0.67,0.69,0.71,,,,
2022-11-09,1.35,1.45,1.51,1.53,1.52,1.51,1.55,,,,
2022-11-17,0.46,0.56,0.72,0.67,0.6,0.61,0.71,,,,
2022-11-24,0.61,0.64,0.73,0.79,0.81,0.81,0.89,,,,
2022-12-01,0.91,0.9,0.9,0.91,0.9,0.92,0.96,,,,
2022-12-07,0.69,0.7,0.73,0.75,0.72,0.66,0.65,,,,
2022-12-16,0.8,0.85,0.85,0.85,0.85,0.83,0.87,,,,
2022-12-20,0.72,0.72,0.73,0.72,0.72,0.73,0.77,,,,
2022-12-27,0.57,0.59,0.59,0.59,0.59,0.58,0.65,,,,
2023-01-03,0.9,0.91,0.91,0.9,0.89,0.9,0.95,,,,
2023-01-10,0.5,0.5,0.51,0.51,0.53,0.52,0.62,,,,
2023-01-20,0.62,0.65,0.66,0.67,0.69,0.69,0.77,,,,
2023-01-25,0.55,0.56,0.56,0.56,0.56,0.61,0.62,,,,
2023-02-01,0.43,0.44,0.43,0.43,0.44,0.44,0.52,,,,
2023-02-08,0.77,0.77,0.71,0.63,0.56,0.53,0.6,,,,
2023-02-14,0.48,0.49,0.47,0.47,0.47,0.5,0.59,,,,
2023-02-23,0.87,0.87,0.89,0.89,0.91,0.92,0.95,,,,
2023-03-01,0.76,0.76,0.76,0.76,0.77,0.77,0.83,,,,
2023-03-08,0.38,0.4,0.43,0.53,0.56,0.56,0.61,,,,
2023-03-16,0.4,0.42,0.43,0.44,0.46,0.46,0.49,,,,
2023-03-22,0.36,0.38,0.39,0.37,0.4,0.41,0.47,,,,
2023-03-29,0.38,0.36,0.4,0.41,0.42,0.44,0.65,,,,
2023-04-04,0.42,0.42,0.42,0.42,0.43,0.43,0.5,,,,
2023-04-11,0.55,0.56,0.55,0.55,0.55,0.56,0.65,,,,
2023-04-20,0.57,0.59,0.57,0.56,0.53,0.52,0.59,,,,
2023-04-27,0.4,0.4,0.4,0.4,0.41,0.41,0.43,,,,
2023-05-05,0.47,0.47,0.53,0.52,0.53,0.53,0.56,,,,
2023-05-11,0.45,0.45,0.44,0.45,0.45,0.46,0.48,,,,
2023-05-18,0.41,0.41,0.4,0.4,0.39,0.39,0.42,,,,
2023-05-25,0.43,0.57,0.55,0.54,0.53,0.52,0.58,,,,
2023-05-31,0.77,0.5,0.49,0.38,0.38,0.35,0.41,,,,
2023-06-05,0.51,0.5,0.51,0.48,0.47,0.47,0.52,,,,
2023-06-13,0.52,0.56,0.57,0.58,0.58,0.58,0.65,,,,
2023-06-21,0.6,0.57,0.58,0.57,0.58,0.58,0.64,,,,
2023-06-28,0.49,0.5,0.5,0.5,0.51,0.52,0.55,,,,
2023-07-05,0.52,0.53,0.53,0.54,0.54,0.56,0.64,,,,
2023-07-12,0.4,0.41,0.41,0.43,0.44,0.44,0.51,,,,
2023-07-19,0.36,0.37,0.38,0.38,0.4,0.42,0.48,,,,
2023-07-26,0.43,0.42,0.43,0.43,0.44,0.52,0.53,,,,
2023-08-01,0.38,0.39,0.39,0.39,0.4,0.39,0.45,,,,
2023-08-10,0.5,0.5,0.47,0.44,0.39,0.42,0.51,,,,
2023-08-17,0.6,0.63,0.63,0.62,0.6,0.61,0.66,,,,
2023-08-24,0.41,0.42,0.42,0.43,0.42,0.42,0.5,,,,
